# pos_1,average_velocity_axis
1.389139705019461386e-03,9.535925612849249777e-02
2.470278535103650856e-03,1.580896449704139450e-01
4.392845456035934966e-03,2.827288520228483093e-01
7.811706625951745156e-03,4.475831120865615964e-01
1.389139705019461560e-02,6.264747111282529257e-01
2.470278535103651030e-02,7.619937169109706199e-01
4.392845456035934792e-02,8.340748236463562115e-01
7.811706625951746197e-02,8.804667278177520373e-01
1.389139705019461490e-01,9.476059859055694368e-01
2.470278535103651030e-01,1.026270934807168134e+00
4.392845456035935348e-01,1.106454890714857475e+00
7.811706625951745364e-01,1.181281266532556717e+00
