# pos_1,average_velocity_axis
1.389139705019461386e-03,6.723076923066993726e-02
2.470278535103650856e-03,1.328016194331992639e-01
4.392845456035934966e-03,1.986153846153984326e-01
7.811706625951745156e-03,3.582445759368804161e-01
1.389139705019461560e-02,5.868331160365028998e-01
2.470278535103651030e-02,8.084776729917062532e-01
4.392845456035934792e-02,8.995197416703341053e-01
7.811706625951746197e-02,9.172155423013741427e-01
1.389139705019461490e-01,9.964192888363955225e-01
2.470278535103651030e-01,1.093589871217593323e+00
4.392845456035935348e-01,1.208363015214965808e+00
7.811706625951745364e-01,1.309105507092986231e+00
