# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,6.775969985826459097e-02
4.392845456035934792e-02,1.016108784341248072e-01
7.811706625951746197e-02,1.928474866093541074e-01
1.389139705019461490e-01,5.382140332613823963e-01
2.470278535103651030e-01,9.124972914246296529e-01
4.392845456035935348e-01,1.178686189835848053e+00
7.811706625951745364e-01,1.210653665936500811e+00
