# pos_1,average_velocity_axis
1.389139705019461386e-03,9.620670611439759157e-02
2.470278535103650856e-03,1.691754514142607968e-01
4.392845456035934966e-03,2.708587991048545529e-01
7.811706625951745156e-03,4.399015054820483717e-01
1.389139705019461560e-02,6.170100216286003025e-01
2.470278535103651030e-02,7.459909398453004048e-01
4.392845456035934792e-02,8.148695799379800375e-01
7.811706625951746197e-02,8.651736063892273565e-01
1.389139705019461490e-01,9.317442996542307787e-01
2.470278535103651030e-01,1.015070873602658352e+00
4.392845456035935348e-01,1.102017784516316157e+00
7.811706625951745364e-01,1.180449768319043802e+00
