# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,nan
2.470278535103651030e-02,1.452408725602755135e+00
4.392845456035934792e-02,1.536234019501625303e+00
7.811706625951746197e-02,1.530078334509525018e+00
1.389139705019461490e-01,1.610475048249242480e+00
2.470278535103651030e-01,1.710379053649356162e+00
4.392845456035935348e-01,1.824345131564467426e+00
7.811706625951745364e-01,1.914311248108504060e+00
