# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,1.185516805161433707e-01
4.392845456035934792e-02,4.317450114761316460e-01
7.811706625951746197e-02,6.266074244568489160e-01
1.389139705019461490e-01,8.081357145349191695e-01
2.470278535103651030e-01,1.085594674440684138e+00
4.392845456035935348e-01,1.059997495087355857e+00
7.811706625951745364e-01,1.110755383182482570e+00
