# pos_1,concentration
1.389139705019461386e-03,1.004994596281301389e+00
2.470278535103650856e-03,9.607549882393435770e-01
4.392845456035934966e-03,6.038336724779567177e-01
7.811706625951745156e-03,8.935805988837087765e-01
1.389139705019461560e-02,9.145450826159839952e-01
2.470278535103651030e-02,9.381489885160650966e-01
4.392845456035934792e-02,1.083722538499911403e+00
7.811706625951746197e-02,9.489825960144988581e-01
1.389139705019461490e-01,1.030119461188333529e+00
2.470278535103651030e-01,9.607549882393436880e-01
4.392845456035935348e-01,1.030013122368977685e+00
7.811706625951745364e-01,9.997379740310934348e-01
