# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,4.404615384615704898e-01
1.389139705019461560e-02,5.893846153845831992e-01
2.470278535103651030e-02,9.608341658341678082e-01
4.392845456035934792e-02,1.042859216255441979e+00
7.811706625951746197e-02,1.083981581009966222e+00
1.389139705019461490e-01,1.171433759449929557e+00
2.470278535103651030e-01,1.299479998665687308e+00
4.392845456035935348e-01,1.429044648521885064e+00
7.811706625951745364e-01,1.512070821582292224e+00
