# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,2.258656661942152685e-02
4.392845456035934792e-02,0.000000000000000000e+00
7.811706625951746197e-02,1.071374925607522788e-01
1.389139705019461490e-01,1.968096091776696810e-01
2.470278535103651030e-01,6.459758053154557311e-01
4.392845456035935348e-01,9.462513054177874583e-01
7.811706625951745364e-01,1.502067645701747001e+00
