# pos_1,average_velocity_axis
1.389139705019461386e-03,4.876923076907880433e-02
2.470278535103650856e-03,2.838461538464301034e-02
4.392845456035934966e-03,1.124102564102549967e-01
7.811706625951745156e-03,1.390931174089025946e-01
1.389139705019461560e-02,5.343538461538619444e-01
2.470278535103651030e-02,8.448344988344950179e-01
4.392845456035934792e-02,9.201085566119285852e-01
7.811706625951746197e-02,9.514163941181024153e-01
1.389139705019461490e-01,1.080560598887916779e+00
2.470278535103651030e-01,1.218530550061471374e+00
4.392845456035935348e-01,1.383210505929189260e+00
7.811706625951745364e-01,1.490792138328774330e+00
