# pos_1,concentration
1.389139705019461386e-03,1.306390793640964443e+00
2.470278535103650856e-03,8.476586885913824920e-01
4.392845456035934966e-03,9.215687864864103851e-01
7.811706625951745156e-03,9.471213541476545261e-01
1.389139705019461560e-02,1.025014315010602584e+00
2.470278535103651030e-02,1.022841484233601994e+00
4.392845456035934792e-02,9.342800800931192473e-01
7.811706625951746197e-02,1.027537318179059245e+00
1.389139705019461490e-01,1.040088054937229112e+00
2.470278535103651030e-01,9.945861946138890852e-01
4.392845456035935348e-01,1.017221270876896622e+00
7.811706625951745364e-01,9.878654425902329006e-01
