# pos_1,average_velocity_axis
1.389139705019461386e-03,1.576153846154390858e-01
2.470278535103650856e-03,1.652136752136453834e-01
4.392845456035934966e-03,3.003296703296626236e-01
7.811706625951745156e-03,3.749140271493341392e-01
1.389139705019461560e-02,6.701132075471696314e-01
2.470278535103651030e-02,8.947851170568528190e-01
4.392845456035934792e-02,9.412163235825218299e-01
7.811706625951746197e-02,9.479478202322855207e-01
1.389139705019461490e-01,1.011623840281853814e+00
2.470278535103651030e-01,1.113363364271537481e+00
4.392845456035935348e-01,1.288461439753625370e+00
7.811706625951745364e-01,1.418764768495819784e+00
