# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,2.038461538460887013e-01
7.811706625951745156e-03,4.068000000000182581e-01
1.389139705019461560e-02,5.241188811188698393e-01
2.470278535103651030e-02,9.986855600539766842e-01
4.392845456035934792e-02,9.746045567335890336e-01
7.811706625951746197e-02,1.153294534412956818e+00
1.389139705019461490e-01,1.236814911984568166e+00
2.470278535103651030e-01,1.348645409460224931e+00
4.392845456035935348e-01,1.453985542669087527e+00
7.811706625951745364e-01,1.520994660684446664e+00
