# pos_1,concentration
1.389139705019461386e-03,3.216234271203113781e+00
2.470278535103650856e-03,9.043107210954874908e-01
4.392845456035934966e-03,1.525593867854029728e+00
7.811706625951745156e-03,1.429840795585509250e+00
1.389139705019461560e-02,9.648702813609337792e-01
2.470278535103651030e-02,1.537328225862329312e+00
4.392845456035934792e-02,9.153563207124176815e-01
7.811706625951746197e-02,9.150981091747258933e-01
1.389139705019461490e-01,9.648702813609337792e-01
2.470278535103651030e-01,9.223969355173974316e-01
4.392845456035935348e-01,9.407828851766518730e-01
7.811706625951745364e-01,1.052362825550934744e+00
