# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.003895297558905775e-02
2.470278535103651030e-02,1.524235892350414845e-01
4.392845456035934792e-02,5.587288383808762804e-01
7.811706625951746197e-02,7.944168201803355478e-01
1.389139705019461490e-01,9.617316950614317461e-01
2.470278535103651030e-01,1.082207483568794260e+00
4.392845456035935348e-01,1.046029274127834086e+00
7.811706625951745364e-01,1.067553389815372178e+00
