# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,nan
2.470278535103651030e-02,1.004296296296286917e+00
4.392845456035934792e-02,1.101996523250763582e+00
7.811706625951746197e-02,1.059234363767069809e+00
1.389139705019461490e-01,1.064821578729199469e+00
2.470278535103651030e-01,1.307607323520773246e+00
4.392845456035935348e-01,1.500370984984692901e+00
7.811706625951745364e-01,1.733805098273687895e+00
