# pos_1,average_velocity_axis
1.389139705019461386e-03,6.342191142190595210e-02
2.470278535103650856e-03,1.108512256973806648e-01
4.392845456035934966e-03,2.124954013377885476e-01
7.811706625951745156e-03,4.012206789162248710e-01
1.389139705019461560e-02,5.945849241457124013e-01
2.470278535103651030e-02,7.477494505494521881e-01
4.392845456035934792e-02,8.306144796631197424e-01
7.811706625951746197e-02,8.784088519516859428e-01
1.389139705019461490e-01,9.524502836602191103e-01
2.470278535103651030e-01,1.043925975752741930e+00
4.392845456035935348e-01,1.139291632337426474e+00
7.811706625951745364e-01,1.223551498228182099e+00
