# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.352537500000000170e+00,1.143421383866580071e-01
6.899999999999999467e-01,1.307200090579710094e+00,9.488358251000846011e-02
1.034999999999999920e+00,1.303972946859903281e+00,7.583271090671374337e-02
1.379999999999999893e+00,1.278678940217391480e+00,7.027012073968368078e-02
1.721999999999999975e+00,1.307574404761904896e+00,6.541319348843681325e-02
2.067000000000000171e+00,1.322661979922592934e+00,6.808193507830492819e-02
2.411999999999999922e+00,1.324486577529021325e+00,5.480880145732482805e-02
2.757000000000000117e+00,1.309063769495828700e+00,5.004092543291505796e-02
3.101999999999999869e+00,1.304418500161186323e+00,4.844009565184898697e-02
3.447000000000000064e+00,1.278934617058311574e+00,4.670827924864370123e-02
3.791999999999999815e+00,1.273506164293249032e+00,4.897540289334263719e-02
4.136999999999999567e+00,1.249768793811941059e+00,4.364709252068947609e-02
4.482000000000000206e+00,1.250041136769299399e+00,4.103587502061561282e-02
4.826999999999999957e+00,1.250608646674953528e+00,3.745668147757313937e-02
5.168999999999999595e+00,1.253612050203134265e+00,3.602958158345657275e-02
5.514000000000000234e+00,1.259138171019223762e+00,3.451749262568257204e-02
5.858999999999999986e+00,1.256567694999146667e+00,3.132384761559175307e-02
6.203999999999999737e+00,1.250609616779497113e+00,3.348749559641784473e-02
6.549000000000000377e+00,1.259398620018323367e+00,3.285793527482572252e-02
6.894000000000000128e+00,1.266451044386422975e+00,3.339892977596047030e-02
7.238999999999999879e+00,1.288055152645393164e+00,3.250994079452838165e-02
7.583999999999999631e+00,1.304450644448839736e+00,3.176578999763603195e-02
7.929000000000000270e+00,1.314739949867574698e+00,3.019456564508758017e-02
8.273999999999999133e+00,1.334538682922407737e+00,3.178451408935084599e-02
8.615999999999999659e+00,1.345073366411327687e+00,3.432844667176512127e-02
8.961000000000000298e+00,1.346535075605401310e+00,3.379965470868438737e-02
9.305999999999999162e+00,1.356523304857081502e+00,3.365234133264949357e-02
9.650999999999999801e+00,1.364713501191586520e+00,3.329530135213547987e-02
9.996000000000000441e+00,1.358895226840736381e+00,3.300237226322096790e-02
