# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.000000000000000167e-06,4.585655359953938515e-24,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.304859999999999354e-01,1.202102038679765258e-18,-3.782173913043476721e-01,3.484353735303668062e-18
6.899999999999999467e-01,2.071269999999999500e-01,1.202102038679765258e-18,-3.001826086956521089e-01,1.742176867651834031e-18
1.034999999999999920e+00,3.814179999999999793e-01,0.000000000000000000e+00,-3.685188405797101829e-01,0.000000000000000000e+00
1.379999999999999893e+00,5.337940000000001017e-01,2.404204077359530516e-18,-3.868065217391304933e-01,1.742176867651834031e-18
1.725000000000000089e+00,5.574999999999999956e-01,0.000000000000000000e+00,-3.231878260869565089e-01,0.000000000000000000e+00
2.069999999999999840e+00,5.607119999999998772e-01,2.404204077359530516e-18,-2.708748792270531114e-01,1.161451245101222559e-18
2.415000000000000036e+00,5.973640000000000061e-01,0.000000000000000000e+00,-2.473552795031055684e-01,0.000000000000000000e+00
2.757000000000000117e+00,7.130410000000002579e-01,4.808408154719061032e-18,-2.586289445048967073e-01,1.744072598737417911e-18
3.101999999999999869e+00,7.469219999999997528e-01,4.808408154719061032e-18,-2.407869116698903023e-01,1.550099340657337671e-18
3.447000000000000064e+00,7.510279999999999179e-01,2.404204077359530516e-18,-2.178784450246590843e-01,6.974772490163999204e-19
3.791999999999999815e+00,6.985170000000001655e-01,2.404204077359530516e-18,-1.842078059071730334e-01,6.340200625948129396e-19
4.136999999999999567e+00,7.190309999999998647e-01,2.404204077359530516e-18,-1.738046893884457045e-01,5.811467433791468834e-19
4.482000000000000206e+00,8.367400000000002613e-01,4.808408154719061032e-18,-1.866887550200803658e-01,1.072826451298317846e-18
4.826999999999999957e+00,8.363510000000000666e-01,2.404204077359530516e-18,-1.732649678889579548e-01,4.980741821751668934e-19
5.171999999999999709e+00,7.080549999999999899e-01,0.000000000000000000e+00,-1.369013921113688970e-01,0.000000000000000000e+00
5.517000000000000348e+00,5.340610000000001190e-01,2.404204077359530516e-18,-9.680261011419249995e-02,4.357810544425467154e-19
5.862000000000000099e+00,5.646839999999998527e-01,2.404204077359530516e-18,-9.632940975776183024e-02,4.101337559466957457e-19
6.206999999999999851e+00,7.984589999999999188e-01,2.404204077359530516e-18,-1.286383115836958191e-01,3.873375346156807575e-19
6.551999999999999602e+00,7.709100000000000952e-01,2.404204077359530516e-18,-1.176601037851038034e-01,3.669420142490126328e-19
6.897000000000000242e+00,9.499150000000002869e-01,7.212612232078590393e-18,-1.377285776424532759e-01,1.045760799199447512e-18
7.241999999999999993e+00,1.209718000000000071e+00,0.000000000000000000e+00,-1.670418392709196453e-01,0.000000000000000000e+00
7.583999999999999631e+00,1.287321999999999855e+00,4.808408154719061032e-18,-1.697416930379746780e-01,6.340200625948129396e-19
7.929000000000000270e+00,1.246566000000000063e+00,0.000000000000000000e+00,-1.572159162567789148e-01,0.000000000000000000e+00
8.273999999999999133e+00,1.174625000000000030e+00,0.000000000000000000e+00,-1.419656756103456763e-01,0.000000000000000000e+00
8.618999999999999773e+00,1.229030999999999541e+00,9.616816309438122064e-18,-1.425954287040259449e-01,1.115769382693830120e-18
8.964000000000000412e+00,1.113229000000000246e+00,4.808408154719061032e-18,-1.241887550200803519e-01,5.364132256491589231e-19
9.308999999999999275e+00,9.810820000000002317e-01,4.808408154719061032e-18,-1.053905897518530727e-01,5.165332640153680981e-19
9.653999999999999915e+00,8.458280000000002463e-01,4.808408154719061032e-18,-8.761414957530559711e-02,4.980741821751668934e-19
9.999000000000000554e+00,7.880409999999998805e-01,2.404204077359530516e-18,-7.881188118811879861e-02,2.404444521811711413e-19
