# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.241250000000000270e-01,6.010510193398826290e-19,-3.597826086956522618e-01,1.742176867651834031e-18
6.899999999999999467e-01,1.016880000000000006e-01,0.000000000000000000e+00,-1.473739130434782718e-01,0.000000000000000000e+00
1.034999999999999920e+00,5.770499999999999935e-02,0.000000000000000000e+00,-5.575362318840580006e-02,0.000000000000000000e+00
1.379999999999999893e+00,1.257260000000000044e-01,0.000000000000000000e+00,-9.110579710144928178e-02,0.000000000000000000e+00
1.725000000000000089e+00,2.277749999999999497e-01,1.202102038679765258e-18,-1.320434782608695401e-01,6.968707470607334006e-19
2.069999999999999840e+00,2.653789999999999205e-01,1.202102038679765258e-18,-1.282024154589371800e-01,5.807256225506112795e-19
2.415000000000000036e+00,3.051630000000000176e-01,0.000000000000000000e+00,-1.263614906832298268e-01,0.000000000000000000e+00
2.757000000000000117e+00,2.960240000000000093e-01,0.000000000000000000e+00,-1.073717809212912516e-01,0.000000000000000000e+00
3.101999999999999869e+00,2.791999999999999482e-01,1.202102038679765258e-18,-9.000644745325594998e-02,3.875248351643344178e-19
3.447000000000000064e+00,2.113250000000000128e-01,0.000000000000000000e+00,-6.130693356541920547e-02,0.000000000000000000e+00
3.791999999999999815e+00,1.008599999999999636e-01,9.015765290098237991e-19,-2.659810126582277598e-02,2.377575234730548042e-19
4.136999999999999567e+00,8.438600000000000267e-02,0.000000000000000000e+00,-2.039787285472564882e-02,0.000000000000000000e+00
4.482000000000000206e+00,5.780099999999999821e-02,0.000000000000000000e+00,-1.289625167336010646e-02,0.000000000000000000e+00
4.826999999999999957e+00,1.836340000000000472e-01,1.202102038679765258e-18,-3.804309094675783348e-02,2.490370910875834467e-19
5.171999999999999709e+00,2.040250000000000952e-01,1.803153058019647598e-18,-3.944798917246715442e-02,3.486374822157091585e-19
5.517000000000000348e+00,1.289769999999999528e-01,1.202102038679765258e-18,-2.337810404205183101e-02,2.178905272212733577e-19
5.862000000000000099e+00,1.225229999999999791e-01,6.010510193398826290e-19,-2.090122824974411167e-02,1.025334389866739364e-19
6.206999999999999851e+00,2.876580000000000803e-01,1.202102038679765258e-18,-4.634412759787338160e-02,1.936687673078403788e-19
6.551999999999999602e+00,3.232330000000000481e-01,1.202102038679765258e-18,-4.933348595848596752e-02,1.834710071245063164e-19
6.897000000000000242e+00,4.696490000000002052e-01,4.808408154719061032e-18,-6.809467884587504238e-02,6.971738661329651685e-19
7.241999999999999993e+00,5.601700000000000568e-01,2.404204077359530516e-18,-7.735017950842310031e-02,3.319806790057346931e-19
7.583999999999999631e+00,4.303309999999998525e-01,3.606306116039295196e-18,-5.674195675105483255e-02,4.755150469461096084e-19
7.929000000000000270e+00,4.040420000000001233e-01,2.404204077359530516e-18,-5.095749779291210840e-02,3.032165566098537789e-19
8.273999999999999133e+00,2.233830000000000815e-01,1.803153058019647598e-18,-2.699818709209573370e-02,2.179300287671800331e-19
8.618999999999999773e+00,1.218319999999999542e-01,9.015765290098237991e-19,-1.413528251537300891e-02,1.046033796275465617e-19
8.964000000000000412e+00,4.600099999999999328e-02,1.502627548349706573e-19,-5.131749219098615672e-03,1.676291330153621635e-20
9.308999999999999275e+00,3.042000000000000867e-03,1.878284435437133216e-20,-3.267805349661619032e-04,2.017708062560031633e-21
9.653999999999999915e+00,2.050099999999999492e-02,7.513137741748532863e-20,-2.123575719908845586e-03,7.782409096486982710e-21
9.999000000000000554e+00,1.909299999999999886e-02,0.000000000000000000e+00,-1.909490949094909233e-03,0.000000000000000000e+00
