# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
-4.949990000000000223e-01,0.000000000000000000e+00,1.239780500000000132e-02,1.387507278725978176e+04,1.853620049999999964e-01,6.401367190869396925e+07,2.058450000000000188e-04,4.335748709358517226e+04,9.487249999999998722e-04,4.569639008620834793e+05
-4.849990000000000134e-01,0.000000000000000000e+00,1.239941500000000044e-02,0.000000000000000000e+00,1.853620149999999911e-01,0.000000000000000000e+00,2.115349999999999999e-04,0.000000000000000000e+00,9.501749999999999346e-04,0.000000000000000000e+00
-4.749990000000000601e-01,0.000000000000000000e+00,1.240102499999999955e-02,0.000000000000000000e+00,1.853620249999999858e-01,0.000000000000000000e+00,2.172249999999999810e-04,0.000000000000000000e+00,9.516249999999999969e-04,0.000000000000000000e+00
-4.649990000000000512e-01,0.000000000000000000e+00,1.240263500000000040e-02,0.000000000000000000e+00,1.853620350000000083e-01,0.000000000000000000e+00,2.229150000000000163e-04,0.000000000000000000e+00,9.530749999999999509e-04,0.000000000000000000e+00
-4.549990000000000423e-01,0.000000000000000000e+00,1.240424500000000124e-02,1.743861607141939885e+03,1.853620450000000031e-01,0.000000000000000000e+00,2.286049999999999974e-04,0.000000000000000000e+00,9.545249999999999048e-04,0.000000000000000000e+00
-4.449990000000000334e-01,0.000000000000000000e+00,1.240585500000000035e-02,0.000000000000000000e+00,1.853620549999999978e-01,0.000000000000000000e+00,2.342950000000000056e-04,0.000000000000000000e+00,9.559749999999999671e-04,0.000000000000000000e+00
-4.349990000000000245e-01,0.000000000000000000e+00,1.240746499999999947e-02,3.976004464283622801e+05,1.853620649999999925e-01,0.000000000000000000e+00,2.399850000000000138e-04,0.000000000000000000e+00,9.574250000000000295e-04,0.000000000000000000e+00
-4.249990000000000157e-01,0.000000000000000000e+00,1.240907500000000031e-02,0.000000000000000000e+00,1.853620750000000150e-01,0.000000000000000000e+00,2.456749999999999949e-04,0.000000000000000000e+00,9.588749999999998750e-04,0.000000000000000000e+00
-4.149990000000000068e-01,0.000000000000000000e+00,1.241068500000000116e-02,0.000000000000000000e+00,1.853620850000000098e-01,0.000000000000000000e+00,2.513650000000000303e-04,0.000000000000000000e+00,9.603249999999999374e-04,0.000000000000000000e+00
-4.049989999999999979e-01,0.000000000000000000e+00,1.241229500000000027e-02,0.000000000000000000e+00,1.853620950000000045e-01,0.000000000000000000e+00,2.570550000000000113e-04,0.000000000000000000e+00,9.617749999999999997e-04,0.000000000000000000e+00
-3.949989999999999890e-01,0.000000000000000000e+00,1.241390499999999938e-02,0.000000000000000000e+00,1.853621049999999992e-01,0.000000000000000000e+00,2.627449999999999924e-04,0.000000000000000000e+00,9.632249999999999536e-04,0.000000000000000000e+00
-3.849990000000000356e-01,0.000000000000000000e+00,1.241551500000000023e-02,1.532323612190285930e+05,1.853621149999999940e-01,0.000000000000000000e+00,2.684350000000000278e-04,1.125020595342710294e+05,9.646749999999999076e-04,0.000000000000000000e+00
-3.749990000000000268e-01,0.000000000000000000e+00,1.241712500000000108e-02,0.000000000000000000e+00,1.853621249999999887e-01,0.000000000000000000e+00,2.741250000000000089e-04,0.000000000000000000e+00,9.661249999999999699e-04,0.000000000000000000e+00
-3.649990000000000179e-01,0.000000000000000000e+00,1.241873500000000019e-02,7.582006987581820567e+01,1.853621349999999834e-01,0.000000000000000000e+00,2.798149999999999899e-04,0.000000000000000000e+00,9.675750000000000323e-04,0.000000000000000000e+00
-3.549990000000000645e-01,0.000000000000000000e+00,1.242034499999999930e-02,0.000000000000000000e+00,1.853621450000000059e-01,0.000000000000000000e+00,2.855050000000000253e-04,0.000000000000000000e+00,9.690249999999998778e-04,0.000000000000000000e+00
-3.449990000000000556e-01,0.000000000000000000e+00,1.242195500000000015e-02,0.000000000000000000e+00,1.853621550000000007e-01,0.000000000000000000e+00,2.911950000000000606e-04,0.000000000000000000e+00,9.704749999999999401e-04,0.000000000000000000e+00
-3.349990000000000467e-01,0.000000000000000000e+00,1.242356500000000100e-02,0.000000000000000000e+00,1.853621649999999954e-01,0.000000000000000000e+00,2.968849999999999874e-04,0.000000000000000000e+00,9.719250000000000025e-04,0.000000000000000000e+00
