# log(rho), p(log(rho))
-1.586586586586586467e+00,8.245761179914380347e-09
-1.531531531531531432e+00,9.017737783228414339e-09
-1.476476476476476396e+00,9.848811027557596904e-09
-1.421421421421421361e+00,1.080356831180615700e-08
-1.366366366366366325e+00,1.233058160630978864e-08
-1.311311311311311290e+00,1.543350504304260668e-08
-1.256256256256256254e+00,1.551894050433017876e-08
-1.201201201201201219e+00,1.525453828731811023e-08
-1.146146146146146183e+00,1.566563380213664245e-08
-1.091091091091091148e+00,1.621795857580577118e-08
-1.036036036036036112e+00,1.689424501001847172e-08
-9.809809809809806325e-01,1.773556334977840798e-08
-9.259259259259255970e-01,1.878155659692123373e-08
-8.708708708708705615e-01,2.011793029691258592e-08
-8.158158158158155260e-01,2.207999982136502284e-08
-7.607607607607604905e-01,2.328751969173624787e-08
-7.057057057057054550e-01,2.540070008622694878e-08
-6.506506506506504195e-01,2.718748614072516705e-08
-5.955955955955953840e-01,2.928398718441664709e-08
-5.405405405405403485e-01,3.173368749510943967e-08
-4.854854854854853130e-01,3.467605435425386455e-08
-4.304304304304302775e-01,3.829860314436305472e-08
-3.753753753753752420e-01,4.232368373009673739e-08
-3.203203203203202065e-01,4.849399821611157922e-08
-2.652652652652651710e-01,5.193227056705811608e-08
-2.102102102102101355e-01,5.827909032792385321e-08
-1.551551551551551000e-01,6.310013466103237250e-08
-1.001001001001000645e-01,7.071933670017467999e-08
-4.504504504504502904e-02,8.766984251606862658e-08
1.001001001001000645e-02,8.652135896979258455e-08
6.506506506506504195e-02,9.007454440247062100e-08
1.201201201201200774e-01,9.998215883992207154e-08
1.751751751751751129e-01,1.032746086229878730e-07
2.302302302302301484e-01,1.067979117902596467e-07
2.852852852852851839e-01,1.133842735222716900e-07
3.403403403403402194e-01,1.215924330838436922e-07
3.953953953953952549e-01,1.326325343394657624e-07
4.504504504504502904e-01,1.470804085664913356e-07
5.055055055055053259e-01,1.566232488172591157e-07
5.605605605605603614e-01,1.733266696404595757e-07
6.156156156156153969e-01,1.968968965398918782e-07
6.706706706706704324e-01,2.367699459308587763e-07
7.257257257257254679e-01,3.017918604330573222e-07
7.807807807807805034e-01,2.595774118443929351e-07
8.358358358358355389e-01,2.563363244407158852e-07
8.908908908908914626e-01,2.613300857165868182e-07
9.459459459459464981e-01,2.762614984145731238e-07
1.001001001001001534e+00,2.905068178786234842e-07
1.056056056056056569e+00,3.152685064957198619e-07
1.111111111111111605e+00,3.320280500645550905e-07
1.166166166166166640e+00,3.321866460171489976e-07
1.221221221221221676e+00,3.505048228316293260e-07
1.276276276276276711e+00,3.694350040121580333e-07
1.331331331331331747e+00,3.862641383709026463e-07
1.386386386386386782e+00,4.068915878893197955e-07
1.441441441441441818e+00,4.261273654223455451e-07
1.496496496496496853e+00,4.544698124506567051e-07
1.551551551551551889e+00,4.895859392439650412e-07
1.606606606606606924e+00,5.132505399031947950e-07
1.661661661661661959e+00,5.433423487345360010e-07
1.716716716716716995e+00,5.819626484320011249e-07
1.771771771771772030e+00,6.337991535761483917e-07
1.826826826826827066e+00,6.831961859113002037e-07
1.881881881881882101e+00,7.223256986775199446e-07
1.936936936936937137e+00,7.533901527897280124e-07
1.991991991991992172e+00,8.174162847909865671e-07
2.047047047047047208e+00,8.432902681150123525e-07
2.102102102102102243e+00,8.933860366940591692e-07
2.157157157157157279e+00,9.517031902888170160e-07
2.212212212212212314e+00,1.014601448015102972e-06
2.267267267267267350e+00,1.094463002461124636e-06
2.322322322322322385e+00,1.205396657258020613e-06
2.377377377377377421e+00,1.267843817316056982e-06
2.432432432432432456e+00,1.346415485643478319e-06
2.487487487487487492e+00,1.417909005608742634e-06
2.542542542542542527e+00,1.525792793095755036e-06
2.597597597597597563e+00,1.658814737295964423e-06
2.652652652652652598e+00,1.780295771907932643e-06
2.707707707707707634e+00,1.966589347202500110e-06
2.762762762762762669e+00,2.312590232083637124e-06
2.817817817817817705e+00,2.400442411750959219e-06
2.872872872872872740e+00,2.402430092129083549e-06
2.927927927927927776e+00,2.499293609043756819e-06
2.982982982982982811e+00,2.619529512943256295e-06
3.038038038038038735e+00,2.736860385986401820e-06
3.093093093093093771e+00,2.884171877148767153e-06
3.148148148148148806e+00,3.067942941601103399e-06
3.203203203203203842e+00,3.285684427985917223e-06
3.258258258258258877e+00,3.545162681966122815e-06
3.313313313313313913e+00,3.891887566422564365e-06
3.368368368368368948e+00,4.298939300495751743e-06
3.423423423423423984e+00,4.832983540909705067e-06
3.478478478478479019e+00,6.553878444592371850e-06
3.533533533533534055e+00,5.604436773853486025e-06
3.588588588588589090e+00,5.621496342057787927e-06
3.643643643643644126e+00,5.841539994652798042e-06
3.698698698698699161e+00,5.907467429528293697e-06
3.753753753753754197e+00,6.140026651589997290e-06
3.808808808808809232e+00,6.466620109138984604e-06
3.863863863863864268e+00,6.989579342815483286e-06
3.918918918918919303e+00,7.317191143598050750e-06
3.973973973973974338e+00,7.525820476305820571e-06
4.029029029029029374e+00,7.842757821639222620e-06
4.084084084084084409e+00,8.205872970864731342e-06
4.139139139139139445e+00,8.648336885117823691e-06
4.194194194194194480e+00,9.174825111826086617e-06
4.249249249249249516e+00,9.880647836669619556e-06
4.304304304304304551e+00,1.044125056637569630e-05
4.359359359359359587e+00,1.076512199406540917e-05
4.414414414414414622e+00,1.124382991286993493e-05
4.469469469469469658e+00,1.180851332693423748e-05
4.524524524524524693e+00,1.245092374490650930e-05
4.579579579579579729e+00,1.310862759039995591e-05
4.634634634634634764e+00,1.384895124458647761e-05
4.689689689689689800e+00,1.475502918914859423e-05
4.744744744744744835e+00,1.545484820507844466e-05
4.799799799799799871e+00,1.632390160060432792e-05
4.854854854854854906e+00,1.724028568418320653e-05
4.909909909909909942e+00,1.823560698865715938e-05
4.964964964964964977e+00,1.930513249249189464e-05
5.020020020020020013e+00,2.048934934131603033e-05
5.075075075075075048e+00,2.183340478965321523e-05
5.130130130130130084e+00,2.345842410603365234e-05
5.185185185185185119e+00,2.504167571752879525e-05
5.240240240240240155e+00,2.592405998457868296e-05
5.295295295295295190e+00,2.720142517389675366e-05
5.350350350350350226e+00,2.865744873174785567e-05
5.405405405405405261e+00,3.025835970667566717e-05
5.460460460460460297e+00,3.201063391820369638e-05
5.515515515515515332e+00,3.391414825222815549e-05
5.570570570570570368e+00,3.609443206049358749e-05
5.625625625625625403e+00,3.829912307496299541e-05
5.680680680680680439e+00,4.027108599580414073e-05
5.735735735735735474e+00,4.249690179721719039e-05
5.790790790790790510e+00,4.499565019261532955e-05
5.845845845845845545e+00,4.795863218934579188e-05
5.900900900900900581e+00,5.051921418367774684e-05
5.955955955955955616e+00,5.329125341918165777e-05
6.011011011011010652e+00,5.638520881643636082e-05
6.066066066066065687e+00,5.978111576048697332e-05
6.121121121121120723e+00,6.347017739452035184e-05
6.176176176176175758e+00,6.749453685554270184e-05
6.231231231231230794e+00,7.213147308643521108e-05
6.286286286286285829e+00,7.822672881440706526e-05
6.341341341341340865e+00,8.291911991927884945e-05
6.396396396396395900e+00,8.593591268761582847e-05
6.451451451451450936e+00,9.033123810628494613e-05
6.506506506506505971e+00,9.547863600964190758e-05
6.561561561561561007e+00,1.014837005116034265e-04
6.616616616616616042e+00,1.094183979250115332e-04
6.671671671671671078e+00,1.146592853655377739e-04
6.726726726726726113e+00,1.192889095849110668e-04
6.781781781781782925e+00,1.252049195476306290e-04
6.836836836836837961e+00,1.318177010229923429e-04
6.891891891891892996e+00,1.390185465564645049e-04
6.946946946946948032e+00,1.468319490687233135e-04
7.002002002002003067e+00,1.552193792356233791e-04
7.057057057057058103e+00,1.642908971854717089e-04
7.112112112112113138e+00,1.741989811207633016e-04
7.167167167167168174e+00,1.853338080346823597e-04
7.222222222222223209e+00,1.998808146164275266e-04
7.277277277277278245e+00,2.090669336183740375e-04
7.332332332332333280e+00,2.189376831150284595e-04
7.387387387387388316e+00,2.316857058451706440e-04
7.442442442442443351e+00,2.429233789923528053e-04
7.497497497497498387e+00,2.555636198649655013e-04
7.552552552552553422e+00,2.694063395987676473e-04
7.607607607607608458e+00,2.842965669860848896e-04
7.662662662662663493e+00,3.002546474848265669e-04
7.717717717717718529e+00,3.173870802552726175e-04
7.772772772772773564e+00,3.359587235794533238e-04
7.827827827827828600e+00,3.570527293254853224e-04
7.882882882882883635e+00,3.773414622793158516e-04
7.937937937937938671e+00,3.958902449240051013e-04
7.992992992992993706e+00,4.172071893349542414e-04
8.048048048048048742e+00,4.399574059521570786e-04
8.103103103103103777e+00,4.642064680574317821e-04
8.158158158158158813e+00,4.899542469518822479e-04
8.213213213213213848e+00,5.172439230393543899e-04
8.268268268268268884e+00,5.461393425317003338e-04
8.323323323323323919e+00,5.767169204459812737e-04
8.378378378378378954e+00,6.090615717014955400e-04
8.433433433433433990e+00,6.432670852541111633e-04
8.488488488488489025e+00,6.794335986007010286e-04
8.543543543543544061e+00,7.176683347887901970e-04
8.598598598598599096e+00,7.580853039956852090e-04
8.653653653653654132e+00,8.008059512896642572e-04
8.708708708708709167e+00,8.459584774695970161e-04
8.763763763763764203e+00,8.936789966708445603e-04
8.818818818818819238e+00,9.441117780599568229e-04
8.873873873873874274e+00,9.974092058751442887e-04
8.928928928928929309e+00,1.053732201401526682e-03
8.983983983983984345e+00,1.113251551961959209e-03
9.039039039039039380e+00,1.176147267986075171e-03
9.094094094094094416e+00,1.242609748877057359e-03
9.149149149149149451e+00,1.312840419206980557e-03
9.204204204204204487e+00,1.387052153739938912e-03
9.259259259259259522e+00,1.465469775201957373e-03
9.314314314314314558e+00,1.548331002398519113e-03
9.369369369369369593e+00,1.635886873107609239e-03
9.424424424424424629e+00,1.728402755655856658e-03
9.479479479479479664e+00,1.826158955806115062e-03
9.534534534534534700e+00,1.929452181203414156e-03
9.589589589589589735e+00,2.038595302116895987e-03
9.644644644644644771e+00,2.153919590315648593e-03
9.699699699699699806e+00,2.275773683006050620e-03
9.754754754754754842e+00,2.404528328157992927e-03
9.809809809809809877e+00,2.540572509871810193e-03
9.864864864864864913e+00,2.684319852249716226e-03
9.919919919919919948e+00,2.836205713182042131e-03
9.974974974974974984e+00,2.996690930269963696e-03
1.003003003003003002e+01,3.166260369007176546e-03
1.008508508508508505e+01,3.345429676624426651e-03
1.014014014014014009e+01,3.534742543779767748e-03
1.019519519519519513e+01,3.734771278632925771e-03
1.025025025025025016e+01,3.946123275047645415e-03
1.030530530530530520e+01,4.169440712997624435e-03
1.036036036036036023e+01,4.405397320356329270e-03
1.041541541541541527e+01,4.654710926226668551e-03
1.047047047047047030e+01,4.366010382973855783e-03
1.052552552552552534e+01,4.061715087902286608e-03
1.058058058058058037e+01,4.291582302885208616e-03
1.063563563563563541e+01,4.534454945079460265e-03
1.069069069069069045e+01,4.791087186005787459e-03
1.074574574574574548e+01,5.062235630529992800e-03
1.080080080080080052e+01,5.348734580709667806e-03
1.085585585585585555e+01,5.112437022988655308e-03
1.091091091091091059e+01,5.401779709159362959e-03
1.096596596596596562e+01,5.707493022358491042e-03
1.102102102102102066e+01,6.030527152040422723e-03
1.107607607607607747e+01,6.371833652749021859e-03
1.113113113113113073e+01,6.734153795358090687e-03
1.118618618618618754e+01,7.115266658548246616e-03
1.124124124124124080e+01,7.518003897553182484e-03
1.129629629629629761e+01,7.943470809285067130e-03
1.135135135135135087e+01,8.392888955000761889e-03
1.140640640640640768e+01,8.325111134987484354e-03
1.146146146146146094e+01,8.796304045836740235e-03
1.151651651651651775e+01,9.294113122437601404e-03
1.157157157157157101e+01,9.820154547457811064e-03
1.162662662662662783e+01,9.837285812713932043e-03
1.168168168168168108e+01,1.039373253655609224e-02
1.173673673673673790e+01,1.042698407838759007e-02
1.179179179179179116e+01,1.101719607686822353e-02
1.184684684684684797e+01,1.110896538032830373e-02
1.190190190190190123e+01,1.173773599874801572e-02
1.195695695695695804e+01,1.240215157385698291e-02
1.201201201201201130e+01,1.310395613276680270e-02
1.206706706706706811e+01,1.331470811418491301e-02
1.212212212212212137e+01,1.406854419261900288e-02
1.217717717717717818e+01,1.486439761808522157e-02
1.223223223223223144e+01,1.517250912608598436e-02
1.228728728728728825e+01,1.603142573332002815e-02
1.234234234234234151e+01,1.640197803767018056e-02
1.239739739739739832e+01,1.623606274017990597e-02
1.245245245245245158e+01,1.661366032701738771e-02
1.250750750750750839e+01,1.756766328731084945e-02
1.256256256256256165e+01,1.798768534274132469e-02
1.261761761761761846e+01,1.844673055566575098e-02
1.267267267267267172e+01,1.840484466690815377e-02
1.272772772772772854e+01,1.888809721999942445e-02
1.278278278278278179e+01,1.885651696647984085e-02
1.283783783783783861e+01,1.938797411412019819e-02
1.289289289289289187e+01,2.048550214412635240e-02
1.294794794794794868e+01,2.054284973869753908e-02
1.300300300300300194e+01,2.170960502435209313e-02
1.305805805805805875e+01,2.185047322831704109e-02
1.311311311311311201e+01,2.145102004252534209e-02
1.316816816816816882e+01,2.101839885747077905e-02
1.322322322322322208e+01,2.166135220947870352e-02
1.327827827827827889e+01,2.234062036022154210e-02
1.333333333333333215e+01,2.360420728308564725e-02
1.338838838838838896e+01,2.439930302558742520e-02
1.344344344344344222e+01,2.576866123981559273e-02
1.349849849849849903e+01,2.667286886793260314e-02
1.355355355355355229e+01,2.762291920838585296e-02
1.360860860860860910e+01,2.809798537918473463e-02
1.366366366366366236e+01,2.862098989518618158e-02
1.371871871871871917e+01,3.022007194553762155e-02
1.377377377377377243e+01,3.135949670662532135e-02
1.382882882882882924e+01,3.211218832683686991e-02
1.388388388388388606e+01,3.282156726142269193e-02
1.393893893893893932e+01,3.290234120061130002e-02
1.399399399399399613e+01,3.275645800258279727e-02
1.404904904904904939e+01,3.452014466619452576e-02
1.410410410410410620e+01,3.532229781022283577e-02
1.415915915915915946e+01,3.532416806157254174e-02
1.421421421421421627e+01,3.690945660107177589e-02
1.426926926926926953e+01,3.650455868842643337e-02
1.432432432432432634e+01,3.872687155986909852e-02
1.437937937937937960e+01,3.809410833238437155e-02
1.443443443443443641e+01,4.114135681169210634e-02
1.448948948948948967e+01,4.171912718157524264e-02
1.454454454454454648e+01,4.351270689017226051e-02
1.459959959959959974e+01,4.008979809015514317e-02
1.465465465465465655e+01,4.235909036822507051e-02
1.470970970970970981e+01,4.283356148164270405e-02
1.476476476476476662e+01,4.430809396087231899e-02
1.481981981981981988e+01,4.360275795551304956e-02
1.487487487487487670e+01,4.688084265924865462e-02
1.492992992992992995e+01,4.817233465866791603e-02
1.498498498498498677e+01,5.163863652138783039e-02
1.504004004004004003e+01,5.347041583340950144e-02
1.509509509509509684e+01,5.580487125975294033e-02
1.515015015015015010e+01,5.397163324328711764e-02
1.520520520520520691e+01,5.707633767653821216e-02
1.526026026026026017e+01,5.460918188140479607e-02
1.531531531531531698e+01,5.619324331116998250e-02
1.537037037037037024e+01,5.592178838558442555e-02
1.542542542542542705e+01,5.634316230641187029e-02
1.548048048048048031e+01,5.837157056608340000e-02
1.553553553553553712e+01,5.906757392947786095e-02
1.559059059059059038e+01,5.958249925654409557e-02
1.564564564564564719e+01,6.179362586346726083e-02
1.570070070070070045e+01,6.152549164690046535e-02
1.575575575575575726e+01,6.217222212335635906e-02
1.581081081081081052e+01,6.524761109649988844e-02
1.586586586586586733e+01,6.318368269938703929e-02
1.592092092092092059e+01,6.556909313844970499e-02
1.597597597597597741e+01,6.307780217827811675e-02
1.603103103103103066e+01,6.063519481285655627e-02
1.608608608608608748e+01,6.244808474914809865e-02
1.614114114114114074e+01,6.356797813636166916e-02
1.619619619619619755e+01,6.391859991400089536e-02
1.625125125125125081e+01,7.051650445869403483e-02
1.630630630630630762e+01,7.506382845168094176e-02
1.636136136136136088e+01,7.673710239570492864e-02
1.641641641641641769e+01,7.434618898016145949e-02
1.647147147147147095e+01,7.252161432381469541e-02
1.652652652652652776e+01,7.011397745980020579e-02
1.658158158158158102e+01,7.644008648915472104e-02
1.663663663663663783e+01,7.673854257229674458e-02
1.669169169169169109e+01,7.713379379939248881e-02
1.674674674674674790e+01,7.715708350624186918e-02
1.680180180180180116e+01,7.646412949676913151e-02
1.685685685685685797e+01,7.757174683757829536e-02
1.691191191191191123e+01,7.845369350483664961e-02
1.696696696696696804e+01,8.167373885253201293e-02
1.702202202202202130e+01,7.994693456887588812e-02
1.707707707707707812e+01,7.733750368872709113e-02
1.713213213213213137e+01,8.241604458596427096e-02
1.718718718718718819e+01,8.637737291272845619e-02
1.724224224224224145e+01,8.388465324720310867e-02
1.729729729729729826e+01,8.433582367251972467e-02
1.735235235235235152e+01,8.402111913069451599e-02
1.740740740740740833e+01,8.262390848271142230e-02
1.746246246246246159e+01,7.906949895486821422e-02
1.751751751751751840e+01,7.991479291373929095e-02
1.757257257257257166e+01,8.361639395111677975e-02
1.762762762762762847e+01,8.097397476844904463e-02
1.768268268268268173e+01,8.045600113269586739e-02
1.773773773773773854e+01,7.435972717722533210e-02
1.779279279279279180e+01,7.460225908141339402e-02
1.784784784784784861e+01,6.987403952653638284e-02
1.790290290290290187e+01,7.228421235208690176e-02
1.795795795795795868e+01,7.126849672820807780e-02
1.801301301301301194e+01,7.493146698425828811e-02
1.806806806806806875e+01,7.058174955718639343e-02
1.812312312312312201e+01,7.327224143652967536e-02
1.817817817817817883e+01,7.187987174433756177e-02
1.823323323323323208e+01,7.155671667212071263e-02
1.828828828828828890e+01,7.406270998990513443e-02
1.834334334334334216e+01,7.161084626051077151e-02
1.839839839839839897e+01,7.667059720782090637e-02
1.845345345345345223e+01,7.386379280612237475e-02
1.850850850850850904e+01,7.581611123650651429e-02
1.856356356356356585e+01,7.569366178860975625e-02
1.861861861861861911e+01,7.823321217004625128e-02
1.867367367367367592e+01,6.984791072317744764e-02
1.872872872872872918e+01,7.353687251527774027e-02
1.878378378378378599e+01,7.601882571420802426e-02
1.883883883883883925e+01,7.101472603904761260e-02
1.889389389389389606e+01,6.746286977714334443e-02
1.894894894894894932e+01,8.012799714585394639e-02
1.900400400400400613e+01,7.251095505138205333e-02
1.905905905905905939e+01,7.585762754665113794e-02
1.911411411411411621e+01,8.001674544869083472e-02
1.916916916916916946e+01,7.292002503795474988e-02
1.922422422422422628e+01,7.844648423887277955e-02
1.927927927927927954e+01,7.873264982935208878e-02
1.933433433433433635e+01,7.907320625966707262e-02
1.938938938938938961e+01,8.454101115766689267e-02
1.944444444444444642e+01,7.941659147912155658e-02
1.949949949949949968e+01,7.315776583828030588e-02
1.955455455455455649e+01,6.808229973668208923e-02
1.960960960960960975e+01,6.930152408213913207e-02
1.966466466466466656e+01,7.449722263919089649e-02
1.971971971971971982e+01,7.855259842499956457e-02
1.977477477477477663e+01,8.204183964334121892e-02
1.982982982982982989e+01,8.903769927723251265e-02
1.988488488488488670e+01,7.599531298276454572e-02
1.993993993993993996e+01,7.947993611929239643e-02
1.999499499499499677e+01,6.932286375645575760e-02
2.005005005005005003e+01,7.180307013614471712e-02
2.010510510510510684e+01,6.514314192051849639e-02
2.016016016016016010e+01,6.766969296338416762e-02
2.021521521521521692e+01,6.920909107929944237e-02
2.027027027027027017e+01,6.499347828480529776e-02
2.032532532532532699e+01,7.717385370271495626e-02
2.038038038038038025e+01,8.019047762006677182e-02
2.043543543543543706e+01,7.152736938844361791e-02
2.049049049049049032e+01,7.696606121013080393e-02
2.054554554554554713e+01,6.480092173970125602e-02
2.060060060060060039e+01,6.359122241737669157e-02
2.065565565565565720e+01,6.278875398734105884e-02
2.071071071071071046e+01,6.564285536057977433e-02
2.076576576576576727e+01,7.696211899608908225e-02
2.082082082082082053e+01,7.814002546003483152e-02
2.087587587587587734e+01,7.721833843801545472e-02
2.093093093093093060e+01,6.810919781212791679e-02
2.098598598598598741e+01,6.983625858727204871e-02
2.104104104104104067e+01,6.876159394467486197e-02
2.109609609609609748e+01,7.598763187271496966e-02
2.115115115115115074e+01,7.184351707776893969e-02
2.120620620620620755e+01,6.483403284004231326e-02
2.126126126126126081e+01,6.554233193243196032e-02
2.131631631631631763e+01,6.611796459051476338e-02
2.137137137137137088e+01,8.210808621437873378e-02
2.142642642642642770e+01,7.583228850802027632e-02
2.148148148148148096e+01,7.180937492411183787e-02
2.153653653653653777e+01,7.275334940714815735e-02
2.159159159159159103e+01,7.735622169816304405e-02
2.164664664664664784e+01,7.133651557164219503e-02
2.170170170170170110e+01,7.052725651335685353e-02
2.175675675675675791e+01,7.025602409655568037e-02
2.181181181181181117e+01,7.111695321488592514e-02
2.186686686686686798e+01,7.485740026736976971e-02
2.192192192192192124e+01,7.541210078680476991e-02
2.197697697697697805e+01,6.695601535710977992e-02
2.203203203203203131e+01,7.030465094297895512e-02
2.208708708708708812e+01,6.963776742136892905e-02
2.214214214214214138e+01,7.285804104754085853e-02
2.219719719719719819e+01,6.991889922420797820e-02
2.225225225225225145e+01,7.498260096328505930e-02
2.230730730730730826e+01,6.781324820991339875e-02
2.236236236236236152e+01,5.719992767569419961e-02
2.241741741741741833e+01,5.876485106620979448e-02
2.247247247247247159e+01,6.308196158233306261e-02
2.252752752752752841e+01,6.516453577613515180e-02
2.258258258258258167e+01,6.845028295983460187e-02
2.263763763763763848e+01,7.645026043649827407e-02
2.269269269269269174e+01,8.071647974346095322e-02
2.274774774774774855e+01,7.985381346008930958e-02
2.280280280280280181e+01,7.373837276135533636e-02
2.285785785785785862e+01,6.659663793768384743e-02
2.291291291291291188e+01,7.094868724840702745e-02
2.296796796796796869e+01,6.961442323588096226e-02
2.302302302302302195e+01,6.606860600545595708e-02
2.307807807807807876e+01,6.303055712777418107e-02
2.313313313313313202e+01,6.096277533311704466e-02
2.318818818818818883e+01,6.606537929756128857e-02
2.324324324324324564e+01,6.844610671489702314e-02
2.329829829829829890e+01,6.396413471478053225e-02
2.335335335335335571e+01,6.084140821415859324e-02
2.340840840840840897e+01,5.850511601331562228e-02
2.346346346346346579e+01,7.076141972926802692e-02
2.351851851851851904e+01,6.138549249565457971e-02
2.357357357357357586e+01,5.739937993760101109e-02
2.362862862862862912e+01,5.547314363386343650e-02
2.368368368368368593e+01,5.803269580853694098e-02
2.373873873873873919e+01,5.786642155341269189e-02
2.379379379379379600e+01,6.462316554867859886e-02
2.384884884884884926e+01,6.506400303371349947e-02
2.390390390390390607e+01,6.795317402508568860e-02
2.395895895895895933e+01,6.690156688424096776e-02
2.401401401401401614e+01,6.374499719904017092e-02
2.406906906906906940e+01,5.249363107408583362e-02
2.412412412412412621e+01,5.802160206118116975e-02
2.417917917917917947e+01,5.870910150295818863e-02
2.423423423423423628e+01,6.892598610049843755e-02
2.428928928928928954e+01,6.747943772450765154e-02
2.434434434434434635e+01,6.225855394139195864e-02
2.439939939939939961e+01,5.283212072900629608e-02
2.445445445445445642e+01,5.891834928446147701e-02
2.450950950950950968e+01,5.841723386882458069e-02
2.456456456456456650e+01,6.822671942609881413e-02
2.461961961961961975e+01,6.149917598989052686e-02
2.467467467467467657e+01,6.276916461703113681e-02
2.472972972972972983e+01,6.919367230451795026e-02
2.478478478478478664e+01,6.685232887947673008e-02
2.483983983983983990e+01,6.597566102780452746e-02
2.489489489489489671e+01,5.455832157808727934e-02
2.494994994994994997e+01,5.948314319271409689e-02
2.500500500500500678e+01,6.338399599163105358e-02
2.506006006006006004e+01,5.679395512466075407e-02
2.511511511511511685e+01,4.933075467117523788e-02
2.517017017017017011e+01,6.528571005974730113e-02
2.522522522522522692e+01,6.138385210471332398e-02
2.528028028028028018e+01,5.905960671020768493e-02
2.533533533533533699e+01,5.588320976974519433e-02
2.539039039039039025e+01,4.591658622771282311e-02
2.544544544544544706e+01,4.853943015038077180e-02
2.550050050050050032e+01,4.593419841229563066e-02
2.555555555555555713e+01,3.672161974431976256e-02
2.561061061061061039e+01,3.617314514592016167e-02
2.566566566566566721e+01,4.032431763843027928e-02
2.572072072072072046e+01,4.826853935803718937e-02
2.577577577577577728e+01,4.119510169042868430e-02
2.583083083083083054e+01,4.254866920631185379e-02
2.588588588588588735e+01,5.244097959676138204e-02
2.594094094094094061e+01,5.262224658383731629e-02
2.599599599599599742e+01,4.694171918426751772e-02
2.605105105105105068e+01,4.337978068500953494e-02
2.610610610610610749e+01,4.171630058440620181e-02
2.616116116116116075e+01,4.455320848550715224e-02
2.621621621621621756e+01,4.125163330660142763e-02
2.627127127127127082e+01,4.825796286630247567e-02
2.632632632632632763e+01,5.253761406409417078e-02
2.638138138138138089e+01,5.174631450004689437e-02
2.643643643643643770e+01,5.110209892452358127e-02
2.649149149149149096e+01,5.100826846958701755e-02
2.654654654654654777e+01,4.679366060300581276e-02
2.660160160160160103e+01,4.218185300267549703e-02
2.665665665665665784e+01,3.299144282601534917e-02
2.671171171171171110e+01,3.659910123751347610e-02
2.676676676676676792e+01,4.561681499716167820e-02
