# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,2.761434284130242010e-08
2.020202020202020374e-02,4.529612024878528382e-09
3.030303030303030387e-02,1.237290888676842936e-09
4.040404040404040747e-02,4.729425854891255027e-10
5.050505050505051108e-02,2.095905679834607451e-10
6.060606060606060774e-02,1.008748078283811867e-10
7.070707070707071829e-02,5.296243661832341565e-11
8.080808080808081495e-02,2.999172319761422773e-11
9.090909090909091161e-02,1.755838780970163811e-11
1.010101010101010222e-01,1.059678476767442098e-11
1.111111111111111188e-01,6.442915530159171946e-12
1.212121212121212155e-01,4.069942863361675781e-12
1.313131313131313260e-01,2.486047815035812887e-12
1.414141414141414366e-01,1.546314922198928871e-12
1.515151515151515194e-01,9.878611651507599062e-13
1.616161616161616299e-01,6.377369959064352678e-13
1.717171717171717404e-01,4.201601096291786188e-13
1.818181818181818232e-01,2.771292244434730540e-13
1.919191919191919338e-01,1.802349502924204739e-13
2.020202020202020443e-01,1.199550128038450116e-13
2.121212121212121271e-01,8.148799906487763958e-14
2.222222222222222376e-01,5.518761381738002879e-14
2.323232323232323482e-01,3.717838526597808527e-14
2.424242424242424310e-01,2.560526369856256447e-14
2.525252525252525415e-01,1.728053504161191880e-14
2.626262626262626521e-01,1.114465075410180615e-14
2.727272727272727626e-01,7.200555038828020618e-15
2.828282828282828731e-01,4.243357279514176941e-15
2.929292929292929282e-01,2.164199824650174480e-15
3.030303030303030387e-01,1.276108781968493295e-15
3.131313131313131493e-01,7.734735395423220105e-16
3.232323232323232598e-01,4.854912115015519705e-16
3.333333333333333703e-01,3.402830387691507567e-16
3.434343434343434809e-01,2.405149904385617241e-16
3.535353535353535914e-01,1.663038945380146295e-16
3.636363636363636465e-01,1.118404789958309456e-16
3.737373737373737570e-01,6.968645714143857323e-17
3.838383838383838675e-01,3.807053692354082753e-17
3.939393939393939781e-01,1.743437666675171708e-17
4.040404040404040886e-01,1.046961367698817835e-17
4.141414141414141992e-01,3.819575628511235908e-18
4.242424242424242542e-01,2.879410801146506317e-18
4.343434343434343647e-01,1.951876880263621152e-18
4.444444444444444753e-01,1.052545925785262634e-18
4.545454545454545858e-01,3.229704384032431580e-19
4.646464646464646964e-01,2.909379802681900762e-19
4.747474747474748069e-01,2.645767812420564471e-19
4.848484848484848619e-01,2.409624190174834262e-19
4.949494949494949725e-01,2.197202744714123637e-19
5.050505050505050830e-01,2.005228827633132647e-19
5.151515151515152491e-01,1.830695801022791224e-19
5.252525252525253041e-01,1.670471088419287594e-19
5.353535353535353591e-01,1.519678471362500190e-19
5.454545454545455252e-01,1.402177884932242885e-19
5.555555555555555802e-01,1.295296327197150548e-19
5.656565656565657463e-01,1.197850978665313525e-19
5.757575757575758013e-01,1.108782823000028586e-19
5.858585858585858563e-01,1.027059270861286062e-19
5.959595959595960224e-01,9.531362416600855257e-20
6.060606060606060774e-01,8.853053152498350486e-20
6.161616161616162435e-01,8.229631729393515992e-20
6.262626262626262985e-01,7.655756958403711354e-20
6.363636363636364646e-01,7.126688566520953106e-20
6.464646464646465196e-01,6.638209633906789249e-20
6.565656565656565746e-01,6.186560297257645573e-20
6.666666666666667407e-01,5.768380883192475256e-20
6.767676767676767957e-01,5.380662967138469447e-20
6.868686868686869618e-01,5.020707118304394792e-20
6.969696969696970168e-01,4.686086304609099418e-20
7.070707070707071829e-01,4.374614103929814954e-20
7.171717171717172379e-01,4.084317008199976973e-20
7.272727272727272929e-01,3.813410221227295312e-20
7.373737373737374590e-01,3.560276444652135473e-20
7.474747474747475140e-01,3.323447223131190764e-20
7.575757575757576801e-01,3.101586482638372914e-20
7.676767676767677351e-01,2.893475947047705086e-20
7.777777777777777901e-01,2.698002159650204237e-20
7.878787878787879562e-01,2.514144869196746782e-20
7.979797979797980112e-01,2.340966565217764756e-20
8.080808080808081773e-01,2.177602965009335113e-20
8.181818181818182323e-01,2.023254264456561053e-20
8.282828282828283983e-01,1.877176965649890035e-20
8.383838383838384534e-01,1.738676083709176125e-20
8.484848484848485084e-01,1.607097509150472305e-20
8.585858585858586745e-01,1.481820253125822679e-20
8.686868686868687295e-01,1.362248217982168929e-20
8.787878787878788955e-01,1.247800991655919642e-20
8.888888888888889506e-01,1.137902918746101746e-20
8.989898989898991166e-01,1.031969271850424530e-20
9.090909090909091717e-01,9.293875693720263127e-21
9.191919191919192267e-01,8.294906102704027488e-21
9.292929292929293927e-01,7.315148233330985509e-21
9.393939393939394478e-01,6.345310759147956304e-21
9.494949494949496138e-01,5.373196822133581024e-21
9.595959595959596689e-01,4.381196398356274767e-21
9.696969696969697239e-01,3.340474601499422198e-21
9.797979797979798899e-01,2.194113935777386817e-21
9.898989898989899450e-01,7.815961988572231262e-22
1.000000000000000000e+00,0.000000000000000000e+00
