# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.327096343426654030e-07
2.020202020202020374e-02,7.224585496239221423e-08
3.030303030303030387e-02,5.101002755793403471e-08
4.040404040404040747e-02,4.002417639906901640e-08
5.050505050505051108e-02,3.326141167483046534e-08
6.060606060606060774e-02,2.865927255453300809e-08
7.070707070707071829e-02,2.531554064021021140e-08
8.080808080808081495e-02,2.277135125223385371e-08
9.090909090909091161e-02,2.076800565094620899e-08
1.010101010101010222e-01,1.914825861377408270e-08
1.111111111111111188e-01,1.781087442052802824e-08
1.212121212121212155e-01,1.668764654316897965e-08
1.313131313131313260e-01,1.573089672195599284e-08
1.414141414141414366e-01,1.490626467116377043e-08
1.515151515151515194e-01,1.418834454694883599e-08
1.616161616161616299e-01,1.355793586925456430e-08
1.717171717171717404e-01,1.300025137923423424e-08
1.818181818181818232e-01,1.250371387441749779e-08
1.919191919191919338e-01,1.205912753481413105e-08
2.020202020202020443e-01,1.165909421821008072e-08
2.121212121212121271e-01,1.129759405579615393e-08
2.222222222222222376e-01,1.096967871651705325e-08
2.323232323232323482e-01,1.067124348204945934e-08
2.424242424242424310e-01,1.039885544188429320e-08
2.525252525252525415e-01,1.014962230159798913e-08
2.626262626262626521e-01,9.921091017292209900e-09
2.727272727272727626e-01,9.711168630545246415e-09
2.828282828282828731e-01,9.518059833144821552e-09
2.929292929292929282e-01,9.340217283547888193e-09
3.030303030303030387e-01,9.176301746348545171e-09
3.131313131313131493e-01,9.025149873842080282e-09
3.232323232323232598e-01,8.885747988484957692e-09
3.333333333333333703e-01,8.757210619198409943e-09
3.434343434343434809e-01,8.638762835507593976e-09
3.535353535353535914e-01,8.529725640675137048e-09
3.636363636363636465e-01,8.429503848650054356e-09
3.737373737373737570e-01,8.337575994182358138e-09
3.838383838383838675e-01,8.253485921105714064e-09
3.939393939393939781e-01,8.176835767962828313e-09
4.040404040404040886e-01,8.107280128235157748e-09
4.141414141414141992e-01,8.044521208417472444e-09
4.242424242424242542e-01,7.988304844014541463e-09
4.343434343434343647e-01,7.938417263472961817e-09
4.444444444444444753e-01,7.894682514816616553e-09
4.545454545454545858e-01,7.856960490675787989e-09
4.646464646464646964e-01,7.825145505571631170e-09
4.747474747474748069e-01,7.799165395642100526e-09
4.848484848484848619e-01,7.778981126262761413e-09
4.949494949494949725e-01,7.764586907959395941e-09
5.050505050505050830e-01,7.756010836358853099e-09
5.151515151515152491e-01,7.753316088459725196e-09
5.252525252525253041e-01,7.756602726115960030e-09
5.353535353535353591e-01,7.766010179389754247e-09
5.454545454545455252e-01,7.781720508701938432e-09
5.555555555555555802e-01,7.803962577258620797e-09
5.656565656565657463e-01,7.833017306430313767e-09
5.757575757575758013e-01,7.869224239835993775e-09
5.858585858585858563e-01,7.912989711326294094e-09
5.959595959595960224e-01,7.964797004187653461e-09
6.060606060606060774e-01,8.025219012737862836e-09
6.161616161616162435e-01,8.094934086150976103e-09
6.262626262626262985e-01,8.174745967107287526e-09
6.363636363636364646e-01,8.265609063506682806e-09
6.464646464646465196e-01,8.368660753751033046e-09
6.565656565656565746e-01,8.485263092627262143e-09
6.666666666666667407e-01,8.617057262223786790e-09
6.767676767676767957e-01,8.766035572232956661e-09
6.868686868686869618e-01,8.934638039225927721e-09
6.969696969696970168e-01,9.125884042994596199e-09
7.070707070707071829e-01,9.343555100868092585e-09
7.171717171717172379e-01,9.592453909403134329e-09
7.272727272727272929e-01,9.878780250525318169e-09
7.373737373737374590e-01,1.021069151674011447e-08
7.474747474747475140e-01,1.059916537033974930e-08
7.575757575757576801e-01,1.105937772562331700e-08
7.676767676767677351e-01,1.161300396112640139e-08
7.777777777777777901e-01,1.229227558128826497e-08
7.878787878787879562e-01,1.314763002343029867e-08
7.979797979797980112e-01,1.426343978279737094e-08
8.080808080808081773e-01,1.579432078612871916e-08
8.181818181818182323e-01,1.806390678413441005e-08
8.282828282828283983e-01,2.191234948090850786e-08
8.383838383838384534e-01,3.065477795978545076e-08
8.484848484848485084e-01,2.903219501336015468e-10
8.585858585858586745e-01,0.000000000000000000e+00
8.686868686868687295e-01,0.000000000000000000e+00
8.787878787878788955e-01,0.000000000000000000e+00
8.888888888888889506e-01,0.000000000000000000e+00
8.989898989898991166e-01,0.000000000000000000e+00
9.090909090909091717e-01,0.000000000000000000e+00
9.191919191919192267e-01,0.000000000000000000e+00
9.292929292929293927e-01,0.000000000000000000e+00
9.393939393939394478e-01,0.000000000000000000e+00
9.494949494949496138e-01,0.000000000000000000e+00
9.595959595959596689e-01,0.000000000000000000e+00
9.696969696969697239e-01,0.000000000000000000e+00
9.797979797979798899e-01,0.000000000000000000e+00
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
