# log(rho), p(log(rho))
-5.000000000000000000e+00,6.684753638653015970e-08
-4.944944944944944965e+00,7.995051997141544869e-08
-4.889889889889889929e+00,9.483692969189789483e-08
-4.834834834834834894e+00,1.126441885778109693e-07
-4.779779779779779858e+00,1.333097776232090494e-07
-4.724724724724724823e+00,1.591916858620957168e-07
-4.669669669669669787e+00,1.877268062869275488e-07
-4.614614614614614752e+00,2.204989429826364860e-07
-4.559559559559559716e+00,2.598047562889153458e-07
-4.504504504504504681e+00,3.051207991031647568e-07
-4.449449449449449645e+00,3.586876920810782418e-07
-4.394394394394394610e+00,4.238226944056067274e-07
-4.339339339339339574e+00,5.045812232606679030e-07
-4.284284284284284539e+00,5.972136471854654143e-07
-4.229229229229229503e+00,7.041086877849466215e-07
-4.174174174174174468e+00,8.381938650534490044e-07
-4.119119119119119432e+00,9.752041517930154530e-07
-4.064064064064064397e+00,1.138487831082222963e-06
-4.009009009009009361e+00,1.320882512386434655e-06
-3.953953953953953881e+00,1.545925137997728700e-06
-3.898898898898898846e+00,1.818225971536764030e-06
-3.843843843843843811e+00,2.107899939505028214e-06
-3.788788788788788775e+00,2.451469106706771604e-06
-3.733733733733733740e+00,2.864879251341905800e-06
-3.678678678678678704e+00,3.311357869687483412e-06
-3.623623623623623669e+00,3.901869813715505190e-06
-3.568568568568568633e+00,4.596526842822686380e-06
-3.513513513513513153e+00,5.231144816239649049e-06
-3.458458458458458118e+00,6.118442638018575036e-06
-3.403403403403403082e+00,7.073899071903288494e-06
-3.348348348348348047e+00,8.157067543149489357e-06
-3.293293293293293011e+00,9.355976529673949984e-06
-3.238238238238237976e+00,1.076153493168615173e-05
-3.183183183183182940e+00,1.230208733212821847e-05
-3.128128128128127905e+00,1.419427436485128797e-05
-3.073073073073072869e+00,1.654585848566483480e-05
-3.018018018018017834e+00,1.884904718309073250e-05
-2.962962962962962798e+00,2.161096858916685759e-05
-2.907907907907907763e+00,2.478179085960954654e-05
-2.852852852852852727e+00,2.819558604935488180e-05
-2.797797797797797692e+00,3.176903051849684178e-05
-2.742742742742742657e+00,3.621609860008456565e-05
-2.687687687687687621e+00,4.162888385070986035e-05
-2.632632632632632586e+00,4.816867511651374249e-05
-2.577577577577577550e+00,5.588987647894416434e-05
-2.522522522522522515e+00,6.246594761660429125e-05
-2.467467467467467479e+00,7.059092280914818797e-05
-2.412412412412412444e+00,8.002002295694825534e-05
-2.357357357357357408e+00,9.009520710502178225e-05
-2.302302302302302373e+00,1.032564132044101973e-04
-2.247247247247247337e+00,1.167950017900342216e-04
-2.192192192192192302e+00,1.325127248957945893e-04
-2.137137137137137266e+00,1.502291348781562388e-04
-2.082082082082082231e+00,1.672848446361793501e-04
-2.027027027027026751e+00,1.918051594807732843e-04
-1.971971971971971715e+00,2.128099194115400941e-04
-1.916916916916916680e+00,2.418123145797129411e-04
-1.861861861861861644e+00,2.801449604983720473e-04
-1.806806806806806609e+00,3.070388307178172722e-04
-1.751751751751751573e+00,3.456042620277790384e-04
-1.696696696696696538e+00,3.765046045125491209e-04
-1.641641641641641503e+00,4.200453300945702429e-04
-1.586586586586586467e+00,4.693321100590195543e-04
-1.531531531531531432e+00,5.292512753112346442e-04
-1.476476476476476396e+00,5.942280253142721933e-04
-1.421421421421421361e+00,6.809301212525573120e-04
-1.366366366366366325e+00,7.605801652800353845e-04
-1.311311311311311290e+00,8.630729396460835911e-04
-1.256256256256256254e+00,9.322543249755671632e-04
-1.201201201201201219e+00,1.045158901854166891e-03
-1.146146146146146183e+00,1.168345453966841870e-03
-1.091091091091091148e+00,1.300731343912891504e-03
-1.036036036036036112e+00,1.403794725337735930e-03
-9.809809809809806325e-01,1.527763222884656819e-03
-9.259259259259255970e-01,1.657837995684554016e-03
-8.708708708708705615e-01,1.833104318677711720e-03
-8.158158158158155260e-01,2.032927217637468722e-03
-7.607607607607604905e-01,2.248613889319300927e-03
-7.057057057057054550e-01,2.478558734028080569e-03
-6.506506506506504195e-01,2.779005318396515507e-03
-5.955955955955953840e-01,3.073877359178308222e-03
-5.405405405405403485e-01,3.692848170274977589e-03
-4.854854854854853130e-01,3.606743222814834653e-03
-4.304304304304302775e-01,3.914361624439369018e-03
-3.753753753753752420e-01,4.339311248121807164e-03
-3.203203203203202065e-01,4.796530424416287075e-03
-2.652652652652651710e-01,5.049383084804559378e-03
-2.102102102102101355e-01,5.439593038795272062e-03
-1.551551551551551000e-01,5.957752413545120210e-03
-1.001001001001000645e-01,6.417223919435041668e-03
-4.504504504504502904e-02,6.897729356509953516e-03
1.001001001001000645e-02,7.403002788887779427e-03
6.506506506506504195e-02,7.996483858595486785e-03
1.201201201201200774e-01,8.500883925864420598e-03
1.751751751751751129e-01,9.154789590531099697e-03
2.302302302302301484e-01,9.746790634996657654e-03
2.852852852852851839e-01,1.032096064630650713e-02
3.403403403403402194e-01,1.099201438406155126e-02
3.953953953953952549e-01,1.216788697530294186e-02
4.504504504504502904e-01,1.298776372838711043e-02
5.055055055055053259e-01,1.415843002224584195e-02
5.605605605605603614e-01,1.552926715558534433e-02
6.156156156156153969e-01,1.590699965197846233e-02
6.706706706706704324e-01,1.682685141058149272e-02
7.257257257257254679e-01,1.827256934643186823e-02
7.807807807807805034e-01,1.928870452613314079e-02
8.358358358358355389e-01,2.004986264533915180e-02
8.908908908908914626e-01,2.106583132828178384e-02
9.459459459459464981e-01,2.242076910664166436e-02
1.001001001001001534e+00,2.344093056468916914e-02
1.056056056056056569e+00,2.497712845870360410e-02
1.111111111111111605e+00,2.608249117780375367e-02
1.166166166166166640e+00,2.762944155229333371e-02
1.221221221221221676e+00,2.952616829288679315e-02
1.276276276276276711e+00,3.135188045633979098e-02
1.331331331331331747e+00,3.286050737925894083e-02
1.386386386386386782e+00,3.561255869774847260e-02
1.441441441441441818e+00,3.683898309927276932e-02
1.496496496496496853e+00,3.832841637655054479e-02
1.551551551551551889e+00,3.958274725735921179e-02
1.606606606606606924e+00,4.098114441663384261e-02
1.661661661661661959e+00,4.264844314894183919e-02
1.716716716716716995e+00,4.424863791801107032e-02
1.771771771771772030e+00,4.693355180955884748e-02
1.826826826826827066e+00,4.852083527766280768e-02
1.881881881881882101e+00,5.114327236765409124e-02
1.936936936936937137e+00,5.374129329988788090e-02
1.991991991991992172e+00,5.583134127239491873e-02
2.047047047047047208e+00,5.807163808762347279e-02
2.102102102102102243e+00,5.891966053448429580e-02
2.157157157157157279e+00,6.126474525357281792e-02
2.212212212212212314e+00,6.402288214556547952e-02
2.267267267267267350e+00,6.716586560870516087e-02
2.322322322322322385e+00,6.960611669806913981e-02
2.377377377377377421e+00,7.261870316662565050e-02
2.432432432432432456e+00,7.429225137393864753e-02
2.487487487487487492e+00,7.574025306531403934e-02
2.542542542542542527e+00,7.913389916440209670e-02
2.597597597597597563e+00,8.132171868906321044e-02
2.652652652652652598e+00,8.466301600789272186e-02
2.707707707707707634e+00,8.734571308475962137e-02
2.762762762762762669e+00,9.022593076000866297e-02
2.817817817817817705e+00,9.305463386065444820e-02
2.872872872872872740e+00,9.536909776042019893e-02
2.927927927927927776e+00,9.852585634114996438e-02
2.982982982982982811e+00,1.019304936729959754e-01
3.038038038038038735e+00,1.051754082856722755e-01
3.093093093093093771e+00,1.070161522849967656e-01
3.148148148148148806e+00,1.092982865242047436e-01
3.203203203203203842e+00,1.123382419172959251e-01
3.258258258258258877e+00,1.156096145599745523e-01
3.313313313313313913e+00,1.171130124286034191e-01
3.368368368368368948e+00,1.205678557001116646e-01
3.423423423423423984e+00,1.229557377667403056e-01
3.478478478478479019e+00,1.249542771006364322e-01
3.533533533533534055e+00,1.259972404149759251e-01
3.588588588588589090e+00,1.290778096158336774e-01
3.643643643643644126e+00,1.310334672250957067e-01
3.698698698698699161e+00,1.342483727979127128e-01
3.753753753753754197e+00,1.371814598625912540e-01
3.808808808808809232e+00,1.391010750631621329e-01
3.863863863863864268e+00,1.408998522794712993e-01
3.918918918918919303e+00,1.412794528199556032e-01
3.973973973973974338e+00,1.424955475788943493e-01
4.029029029029029374e+00,1.452807408859005389e-01
4.084084084084084409e+00,1.487003143970319907e-01
4.139139139139139445e+00,1.515853751046492004e-01
4.194194194194194480e+00,1.533811992682433956e-01
4.249249249249249516e+00,1.558143165649736595e-01
4.304304304304304551e+00,1.561592436900074432e-01
4.359359359359359587e+00,1.590129663577092289e-01
4.414414414414414622e+00,1.602687516435525594e-01
4.469469469469469658e+00,1.628032188094267196e-01
4.524524524524524693e+00,1.640083303511340740e-01
4.579579579579579729e+00,1.655298919353773157e-01
4.634634634634634764e+00,1.688960094194976724e-01
4.689689689689689800e+00,1.699749074687900430e-01
4.744744744744744835e+00,1.698573585827040933e-01
4.799799799799799871e+00,1.699483922462099728e-01
4.854854854854854906e+00,1.705394257008961412e-01
4.909909909909909942e+00,1.709844495625559291e-01
4.964964964964964977e+00,1.709578759752120314e-01
5.020020020020020013e+00,1.724082465395515296e-01
5.075075075075075048e+00,1.726977436387294451e-01
5.130130130130130084e+00,1.744987041065717559e-01
5.185185185185185119e+00,1.749119677776723170e-01
5.240240240240240155e+00,1.746129475656304775e-01
5.295295295295295190e+00,1.712439104148689717e-01
5.350350350350350226e+00,1.692140239369964161e-01
5.405405405405405261e+00,1.688277349386839987e-01
5.460460460460460297e+00,1.691646325660058903e-01
5.515515515515515332e+00,1.645722753178109066e-01
5.570570570570570368e+00,1.656863719309160932e-01
5.625625625625625403e+00,1.639090536561881861e-01
5.680680680680680439e+00,1.636636961797983680e-01
5.735735735735735474e+00,1.635117595117439870e-01
5.790790790790790510e+00,1.645425375114125677e-01
5.845845845845845545e+00,1.629163682136492708e-01
5.900900900900900581e+00,1.639684916091166678e-01
5.955955955955955616e+00,1.613120372646501544e-01
6.011011011011010652e+00,1.599654130743607960e-01
6.066066066066065687e+00,1.595600509748562879e-01
6.121121121121120723e+00,1.564049418213514508e-01
6.176176176176175758e+00,1.542496178993188194e-01
6.231231231231230794e+00,1.554979361743347999e-01
6.286286286286285829e+00,1.538080950847676986e-01
6.341341341341340865e+00,1.523255198961123991e-01
6.396396396396395900e+00,1.517376589621430294e-01
6.451451451451450936e+00,1.491289963636759919e-01
6.506506506506505971e+00,1.458088080870767467e-01
6.561561561561561007e+00,1.443383189291357616e-01
6.616616616616616042e+00,1.420539029158858768e-01
6.671671671671671078e+00,1.391468921054692942e-01
6.726726726726726113e+00,1.392627986665682382e-01
6.781781781781782925e+00,1.371973922457310757e-01
6.836836836836837961e+00,1.355463280209103505e-01
6.891891891891892996e+00,1.327817837129424139e-01
6.946946946946948032e+00,1.298210911816765900e-01
7.002002002002003067e+00,1.296866848818722384e-01
7.057057057057058103e+00,1.268388374245915939e-01
7.112112112112113138e+00,1.243508981864949597e-01
7.167167167167168174e+00,1.194284748879161639e-01
7.222222222222223209e+00,1.187244601072671157e-01
7.277277277277278245e+00,1.150185447113001858e-01
7.332332332332333280e+00,1.140636445773908353e-01
7.387387387387388316e+00,1.120311638000029003e-01
7.442442442442443351e+00,1.084317062774983464e-01
7.497497497497498387e+00,1.073272737468522475e-01
7.552552552552553422e+00,1.079207791706074809e-01
7.607607607607608458e+00,1.040861465245954270e-01
7.662662662662663493e+00,1.047400331841856075e-01
7.717717717717718529e+00,1.026981992249434150e-01
7.772772772772773564e+00,9.876107972612213626e-02
7.827827827827828600e+00,9.666812130260733771e-02
7.882882882882883635e+00,9.245372966399839632e-02
7.937937937937938671e+00,9.026964383117359880e-02
7.992992992992993706e+00,8.888664092381505510e-02
8.048048048048048742e+00,8.621210548170267496e-02
8.103103103103103777e+00,8.262572016002714403e-02
8.158158158158158813e+00,7.932622655794674404e-02
8.213213213213213848e+00,7.782977082397908586e-02
8.268268268268268884e+00,7.725874078182960736e-02
8.323323323323323919e+00,7.640454179073254137e-02
8.378378378378378954e+00,7.571783398533961373e-02
8.433433433433433990e+00,7.354602452977040961e-02
8.488488488488489025e+00,7.421894978678120203e-02
8.543543543543544061e+00,7.270913499972025962e-02
8.598598598598599096e+00,7.210062769254792225e-02
8.653653653653654132e+00,6.999336427476723910e-02
8.708708708708709167e+00,6.622901999427351083e-02
8.763763763763764203e+00,6.498885231819284680e-02
8.818818818818819238e+00,6.094915601053745025e-02
8.873873873873874274e+00,6.063924471442797004e-02
8.928928928928929309e+00,5.961106346624785862e-02
8.983983983983984345e+00,5.750156495289391462e-02
9.039039039039039380e+00,5.480957013026808294e-02
9.094094094094094416e+00,5.468223903909937705e-02
9.149149149149149451e+00,5.329093445865845657e-02
9.204204204204204487e+00,5.108714977640033822e-02
9.259259259259259522e+00,5.048189049613456547e-02
9.314314314314314558e+00,4.935585800495266573e-02
9.369369369369369593e+00,4.739168230884701488e-02
9.424424424424424629e+00,4.535693886613219317e-02
9.479479479479479664e+00,4.195341523872214012e-02
9.534534534534534700e+00,4.032170286227799993e-02
9.589589589589589735e+00,3.987917658035838864e-02
9.644644644644644771e+00,3.767356830142743612e-02
9.699699699699699806e+00,3.559711883817524153e-02
9.754754754754754842e+00,3.511533460798023365e-02
9.809809809809809877e+00,3.437446809290529981e-02
9.864864864864864913e+00,3.158256014827395819e-02
9.919919919919919948e+00,3.138496277599209239e-02
9.974974974974974984e+00,2.966225163062244374e-02
1.003003003003003002e+01,2.855559768554639943e-02
1.008508508508508505e+01,2.798528838217395273e-02
1.014014014014014009e+01,2.684056321402695372e-02
1.019519519519519513e+01,2.635703439091394498e-02
1.025025025025025016e+01,2.535894110761635623e-02
1.030530530530530520e+01,2.431363937265693456e-02
1.036036036036036023e+01,2.319329147157078719e-02
1.041541541541541527e+01,2.203400601625862473e-02
1.047047047047047030e+01,2.154821533484256937e-02
1.052552552552552534e+01,2.202623896266968015e-02
1.058058058058058037e+01,2.203559044216253648e-02
1.063563563563563541e+01,2.130374258196853290e-02
1.069069069069069045e+01,1.996197986924807752e-02
1.074574574574574548e+01,2.042976386716436818e-02
1.080080080080080052e+01,2.007508389919034075e-02
1.085585585585585555e+01,1.969975641271681788e-02
1.091091091091091059e+01,2.057286703620358689e-02
1.096596596596596562e+01,2.073427580257102346e-02
1.102102102102102066e+01,1.965743059845786317e-02
1.107607607607607747e+01,1.859921227405789829e-02
1.113113113113113073e+01,1.678267820806596602e-02
1.118618618618618754e+01,1.647200318898951743e-02
