# surftimeconst,average_velocity_axis_0_t_inf
6.122448979591836871e-01,1.403998905938924989e+06,1.365288891544253826e+09,-6.328046416672397852e+08,7.313861292661528289e+07,2.219567355000956726e+10,1.261298072094208188e+07,5.315211132330258369e+09,1.166621338341494463e+07,-6.678892948133593425e+06,4.434712648671705127e+08,1.229152354631075859e+10,2.865518145201901436e+09,3.558463065155301690e+08,-1.070252321297699571e+09,-2.916174882986219600e+07,6.097687090098818541e+08,-1.504195422876232266e+08,-1.516274625588188171e+09,3.874639217141342163e+09,-3.521706247571432963e+06,1.155109301970008135e+09
6.734693877551020114e-01,1.893589350174919702e+06,1.830746689191390991e+09,-8.485836556993346214e+08,9.771029181837618351e+07,2.976489383070438766e+10,1.685557462454962730e+07,7.127987845930410385e+09,1.563932029888464138e+07,-8.895627695636641234e+06,5.946868665685398579e+08,1.648372711829563713e+10,3.842931514100848198e+09,4.772201367424741387e+08,-1.435190115956264496e+09,-3.901047552915091068e+07,8.177035186196854115e+08,-2.017041931452534199e+08,-2.033259429032974958e+09,5.195904342999409676e+09,-4.756835996482226066e+06,1.548971650131037712e+09
7.346938775510203357e-01,2.485473982319024391e+06,2.391530314996321201e+09,-1.108561953515567780e+09,1.272470396322689056e+08,3.888470175803504181e+10,2.195640949586888030e+07,9.312151421058698654e+09,2.042534798977958038e+07,-1.155518502760426514e+07,7.768763072673165798e+08,2.153481804913524628e+10,5.020610730584809303e+09,6.234620513913861513e+08,-1.874879195442952633e+09,-5.085896016277991235e+07,1.068232835803421617e+09,-2.634925450057668090e+08,-2.656132529741792679e+09,6.787822775884691238e+09,-6.251312688834127039e+06,2.023508087580259085e+09
7.959183673469387710e-01,3.189354489721248858e+06,3.056520037775127888e+09,-1.416857663257771969e+09,1.622056739589254558e+08,4.969958030903710938e+10,2.799453167797955871e+07,1.190231019168391800e+10,2.609996008161539957e+07,-1.469786742229893059e+07,9.929254303490011692e+08,2.752483521414356995e+10,6.417219736604080200e+09,7.968895969073581696e+08,-2.396284183087404251e+09,-6.489202627000912279e+07,1.365325438759574652e+09,-3.367631417559562922e+08,-3.394758991326922417e+09,8.675612699068702698e+09,-8.029839856760296971e+06,2.586234907538500786e+09
8.571428571428570953e-01,4.014932559731595684e+06,3.834596126343887329e+09,-1.777588913067777634e+09,2.030430123889774978e+08,6.235401246074605560e+10,3.504898751396135241e+07,1.493307249177484894e+10,3.273882019990766793e+07,-1.836397735798308253e+07,1.245720079199092865e+09,3.453381748863452911e+10,8.051422474108943939e+09,9.998203197354816198e+08,-3.006369702219256401e+09,-8.129449739009837806e+07,1.712950105686626196e+09,-4.224945272826141715e+08,-4.259003877400640011e+09,1.088449229582294464e+10,-1.011712103239388205e+07,3.244668403226587296e+09
9.183673469387755306e-01,4.971909879700073972e+06,4.734638849518682480e+09,-2.194873831087417126e+09,2.502158725130570531e+08,7.699248119019746399e+10,4.319882334689397365e+07,1.843904665530028152e+10,4.041759197017204016e+07,-2.259381731291918457e+07,1.538146097203093052e+09,4.264180374792211914e+10,9.941882885049694061e+09,1.234571766320848703e+09,-3.712100376168149948e+09,-1.002511970623076260e+08,2.115075614783060551e+09,-5.216652454725334644e+08,-5.258732251575227737e+09,1.343967974941893768e+10,-1.253785974786804989e+07,4.006324867865346432e+09
9.795918367346938549e-01,6.069988136976686306e+06,5.765528476115591049e+09,-2.672830545458520889e+09,3.041810719217959642e+08,9.375946947442681885e+10,5.252308551985711604e+07,2.245484101622900391e+10,4.921193901792407781e+07,-2.742768976536968350e+07,1.873089327746500492e+09,5.192883286732026672e+10,1.210726491137661743e+10,1.503461483108551025e+09,-4.520440828263722420e+09,-1.219469488258967251e+08,2.575670744247360706e+09,-6.352538402125066519e+08,-6.403809177462959290e+09,1.636639324312818146e+10,-1.531675953531594574e+07,4.878720594675602913e+09
1.040816326530612290e+00,7.318869018911445513e+06,6.936145274950697899e+09,-3.215577184322922707e+09,3.653954282058261633e+08,1.127994602904696960e+11,6.310082037593051791e+07,2.701506390852980804e+10,5.919752496867943555e+07,-3.290589719359705597e+07,2.253435614214816570e+09,6.247494372214295959e+10,1.456623249504001236e+10,1.808807016543680668e+09,-5.438355681835614204e+09,-1.465665762201256156e+08,3.098704272278009892e+09,-7.642388553893266916e+08,-7.704099718676120758e+09,1.968985096022219849e+10,-1.847852392687073722e+07,5.869371876878188133e+09
1.102040816326530503e+00,8.728254212854349986e+06,8.255369514840074539e+09,-3.827231875822450161e+09,4.343157589557791948e+08,1.342569366153615417e+11,7.501107425819382071e+07,3.215432366617146301e+10,7.045001344795365632e+07,-3.906874207586372644e+07,2.682070799993538857e+09,7.436017518770410156e+10,1.733744957799015045e+10,2.152925913071328163e+09,-6.472809560213459969e+09,-1.742949027842540741e+08,3.688144977073490143e+09,-9.095988348897856474e+08,-9.169468938826982498e+09,2.343527108397248077e+10,-2.204785645466556400e+07,6.985795007693921089e+09
1.163265306122448939e+00,1.030784540615541302e+07,9.732081464599813461e+09,-4.511912748098940849e+09,5.113988817622874975e+08,1.582763814261380005e+11,8.833289350972682238e+07,3.790722862312278748e+10,8.304506808126243949e+07,-4.595652689043219388e+07,3.161880728468171120e+09,8.766456613931773376e+10,2.043958010217734146e+10,2.538135719136587143e+09,-7.630767086726906776e+09,-2.053167520575421751e+08,4.347961636832287788e+09,-1.072312322600677252e+09,-1.080978190152783012e+10,2.762787179765056229e+10,-2.604946065083360672e+07,8.235506280343636513e+09
1.224489795918367374e+00,1.206734428616463766e+07,1.137516139304598808e+10,-5.273737929294220924e+09,5.971016142159826756e+08,1.850022776998345642e+11,1.031453244736091644e+08,4.430838711335254669e+10,9.705835249412135780e+07,-5.360955411556489021e+07,3.695751243024211884e+09,1.024681554522977905e+11,2.389128800955186462e+10,2.966753981184549332e+09,-8.919192884705589294e+09,-2.398169475792497098e+08,5.082123029752882957e+09,-1.253357862408793449e+09,-1.263490367039094162e+10,3.229287128452793884e+10,-3.050804004750800505e+07,9.626021988048154831e+09
1.285714285714285587e+00,1.401645254023202695e+07,1.319348956899467278e+10,-6.116825547550122261e+09,6.918807739074962139e+08,2.145791084134866638e+11,1.195274134929205030e+08,5.139240747082952118e+10,1.125655303120459765e+08,-6.206812622952423990e+07,4.286568187047158718e+09,1.188509820019581451e+11,2.771123724206400681e+10,3.441098245660304070e+09,-1.034505157747914124e+10,-2.779803128886364698e+08,5.894597934033759117e+09,-1.453713998200926542e+09,-1.465469930902858734e+10,3.745548772787611389e+10,-3.544829817682190239e+07,1.116485842402830315e+10
1.346938775510204023e+00,1.616487185570759885e+07,1.519594626126196289e+10,-7.045293731008481979e+09,7.961931784274609089e+08,2.471513565441300354e+11,1.375582069107406735e+08,5.919389802952253723e+10,1.296422651605519950e+08,-7.137254571057277918e+07,4.937217403922516823e+09,1.368930846636128998e+11,3.191809174166407013e+10,3.963486059008947372e+09,-1.191530778837721443e+10,-3.199916715249626040e+08,6.789355127873402596e+09,-1.674359273863870382e+09,-1.687903388105306435e+10,4.314093931096661377e+10,-4.089493857090849429e+07,1.285953188150491524e+10
1.408163265306122458e+00,1.852230391994135082e+07,1.739141173866392517e+10,-8.063260607811125755e+09,9.104956453665078878e+08,2.828635050688000488e+11,1.573167510701493323e+08,6.774746712340036011e+10,1.483642206651549339e+08,-8.156311503697291017e+07,5.650584737035782814e+09,1.566745023125759277e+11,3.653051545030233765e+10,4.536234967675567627e+09,-1.363692614072943878e+10,-3.660358470274878740e+08,7.770363389470293999e+09,-1.916272233284417152e+09,-1.931777245007663727e+10,4.937444421707094574e+10,-4.687266476190090925e+07,1.471755865369881248e+10
1.469387755102040671e+00,2.109845042028328031e+07,1.978876627001663971e+10,-9.174844306099885941e+09,1.035244992315268993e+09,3.218600369645321655e+11,1.788820923142260611e+08,7.708772308643173218e+10,1.688070604513703883e+08,-9.268013668698707223e+07,6.429556029772454262e+09,1.782752738241611023e+11,4.156717230992907715e+10,5.161662518105256081e+09,-1.551687125786544800e+10,-4.162976629354719520e+08,8.841591497022912979e+09,-2.180431420349358082e+09,-2.198078007971157837e+10,5.618122062946059418e+10,-5.340618028193228692e+07,1.674645503383081055e+10
1.530612244897959107e+00,2.390301304408341274e+07,2.239689012413620377e+10,-1.038416295401659775e+10,1.170898036864376545e+09,3.642854352083621216e+11,2.023332769860507846e+08,8.724927425258551025e+10,1.910464481447141171e+08,-1.047639131388777643e+08,7.277017125518037796e+09,2.017754380736826172e+11,4.704672626249462128e+10,5.842086256743108749e+09,-1.756210776311489487e+10,-4.709619427881751657e+08,1.000700822872975159e+10,-2.467815378945488930e+09,-2.487792183357018280e+10,6.358648673140710449e+10,-6.052018866313582659e+07,1.895373731512176132e+10
1.591836734693877542e+00,2.694569347869174927e+07,2.522466356983868408e+10,-1.169533467970309067e+10,1.317911596604462624e+09,4.102841827773255005e+11,2.277493514287030697e+08,9.826672895583047485e+10,2.151580473707016408e+08,-1.178547468709074557e+08,8.195853867658031464e+09,2.272550339364542847e+11,5.298784124994924164e+10,6.579823730034214020e+09,-1.977960027980741501e+10,-5.302135101248572469e+08,1.127058236278929138e+10,-2.779402652959600449e+09,-2.801906277526472855e+10,7.161546070618199158e+10,-6.823939343764467537e+07,2.134692179079247284e+10
1.653061224489795977e+00,3.023619341145828739e+07,2.828096687594015884e+10,-1.311247761130119705e+10,1.476742489126158237e+09,4.600007626484575195e+11,2.552093619852626622e+08,1.101746955301353760e+11,2.412175217548485100e+08,-1.319929403613385707e+08,9.188952099577932358e+09,2.547941002877900085e+11,5.940918121424321747e+10,7.377192484423666000e+09,-2.217631343127264023e+10,-5.942371884847779274e+08,1.263628267740000916e+10,-3.116171786278484821e+09,-3.141406796840748596e+10,8.029336073705674744e+10,-7.658849813759195805e+07,2.393352475406377792e+10
1.714285714285714191e+00,3.378421452973303199e+07,3.157468031125671005e+10,-1.463970987695274162e+10,1.647847532020095825e+09,5.135796577987938232e+11,2.847923549988091588e+08,1.230077823094690094e+11,2.693005349226703644e+08,-1.472187960884335339e+08,1.025919766466323853e+10,2.844726760030037842e+11,6.632941009732682800e+10,8.236510066356551170e+09,-2.475921184084020996e+10,-6.632178014071971178e+08,1.410807795076038742e+10,-3.479101322788935661e+09,-3.507280247661072540e+10,8.964540500730284119e+10,-8.559220629511082172e+07,2.672106249815649033e+10
1.775510204081632626e+00,3.759945852086600661e+07,3.511468414460441589e+10,-1.628114960479956627e+10,1.831683542876907110e+09,5.711653512053701172e+11,3.165773768124223948e+08,1.368005976278001709e+11,2.994827504996829033e+08,-1.635726165304548442e+08,1.140947640629945946e+10,3.163707999574097290e+11,7.376719184115039062e+10,9.160094022277969360e+09,-2.753526013183977509e+10,-7.373401724313750267e+08,1.568993696106891823e+10,-3.869169806377745628e+09,-3.900513136348674774e+10,9.969681170019186401e+10,-9.527522144233450294e+07,2.971705131629146194e+10
1.836734693877551061e+00,4.169162707220720500e+07,3.890985864479936981e+10,-1.804091492298349762e+10,2.028707339287224293e+09,6.329023258452218018e+11,3.506434737691820860e+08,1.515877498190976868e+11,3.318398321114016771e+08,-1.810947041656649709e+08,1.264267416787208939e+10,3.505685110263215332e+11,8.174119038766419983e+10,1.015026189863300514e+10,-3.051142292760096359e+10,-8.167891250965710878e+08,1.738582848652407837e+10,-4.287355780931706429e+09,-4.322091969264782715e+10,1.104727989989952698e+11,-1.056622471113960743e+08,3.292900750168949509e+10
1.897959183673469274e+00,4.607042187110662460e+07,4.296908408065763855e+10,-1.992312395964636612e+10,2.239375738841678143e+09,6.989350646953842773e+11,3.870696922121678591e+08,1.674038472173302612e+11,3.664474433833421469e+08,-1.998253614723263383e+08,1.396167679276662445e+10,3.871458480850532837e+11,9.027006967881849670e+10,1.120933124186675262e+10,-3.369466485145340729e+10,-9.017494829420454502e+08,1.919972130532435226e+10,-4.734637790337612152e+09,-4.773003252770621490e+10,1.219985850869845734e+11,-1.167779868344287127e+08,3.636444734757142639e+10
1.959183673469387710e+00,5.074554460491428524e+07,4.730124072099530792e+10,-2.193189484293000412e+10,2.464145559130902290e+09,7.694080507328933105e+11,4.259350784844594598e+08,1.842834981564667358e+11,4.033812479410201311e+08,-2.198048909287014008e+08,1.536937012436857033e+10,4.261828500089190674e+11,9.937249365656361389e+10,1.233961959842430878e+10,-3.709195052672676849e+10,-9.924060695070581436e+08,2.113558419566822433e+10,-5.211994378482254028e+09,-5.254233493227422333e+10,1.342993881474313049e+11,-1.286471441435655951e+08,4.003088714715808105e+10
2.020408163265305923e+00,5.572669696098019928e+07,5.191520883462844849e+10,-2.407134570097624207e+10,2.703473617745527267e+09,8.444657669347841797e+11,4.673186789291365147e+08,2.022613109704758606e+11,4.427169094099511504e+08,-2.410735950130526423e+08,1.686864000606342506e+10,4.677595556732326050e+11,1.090671262628498383e+11,1.354344451475075722e+10,-4.071024457675065613e+10,-1.088943708330868721e+09,2.319738593575417328e+10,-5.720404089252426147e+09,-5.766769196996411896e+10,1.474004263636069641e+11,-1.412944225709398389e+08,4.393584319367028809e+10
2.081632653061224580e+00,6.102358062665437907e+07,5.681986869037318420e+10,-2.634559466192692947e+10,2.957816732276186466e+09,9.242526962780930176e+11,5.112995398892790079e+08,2.213718939933265991e+11,4.845300914156510830e+08,-2.636717762036425769e+08,1.846237228123669815e+10,5.119560039533082275e+11,1.193726314396274872e+11,1.482312353729120064e+10,-4.455651162485475922e+10,-1.191547222952737570e+09,2.538909530378069687e+10,-6.260845466534923553e+09,-6.311596870438819885e+10,1.613269179187831116e+11,-1.547445256486847401e+08,4.808683178032889557e+10
2.142857142857142794e+00,6.664589728928678483e+07,6.202410055704552460e+10,-2.875875985392386246e+10,3.227631720313509464e+09,1.008913321739854370e+12,5.579567077079663277e+08,2.416498555589874268e+11,5.288964575836350322e+08,-2.876397369787335396e+08,2.015345279327387238e+10,5.588522337244593506e+11,1.303076731288467712e+11,1.618097421249071693e+10,-4.863771629436865234e+10,-1.300401436911924124e+09,2.771468107794625854e+10,-6.834297054216532707e+09,-6.889703019915870667e+10,1.761040809962311707e+11,-1.690221569089332223e+08,5.249136920035468292e+10
2.204081632653061007e+00,7.260334863622745872e+07,6.753678470346157074e+10,-3.131495940510889435e+10,3.513375399448128700e+09,1.098592126297104370e+12,6.073692287282779217e+08,2.631298040014273376e+11,5.758916715394186974e+08,-3.130177798165879250e+08,2.194476738556045151e+10,6.085282838620001221e+11,1.418909152724580078e+11,1.761931408679440308e+10,-5.296082320862200165e+10,-1.415691173747687817e+09,3.017811203644934845e+10,-7.441737396184047699e+09,-7.502074151788790894e+10,1.917571337792225952e+11,-1.841520198838185668e+08,5.715697174696849060e+10
2.265306122448979664e+00,7.890563635482645035e+07,7.336680139843746948e+10,-3.401831144362387085e+10,3.815504587270679474e+09,1.193433592926879150e+12,6.596161492932945490e+08,2.858463476546151733e+11,6.255913969085184336e+08,-3.398462071954685450e+08,2.383920190148195648e+10,6.610641932412451172e+11,1.541410218124115601e+11,1.914046070664736176e+10,-5.753279699094449615e+10,-1.537601256999290705e+09,3.278335695748847198e+10,-8.084145036324270248e+09,-8.149696772418818665e+10,2.083112944510291748e+11,-2.001588181054740548e+08,6.209115571339119720e+10
2.326530612244897878e+00,8.556246213243365288e+07,7.952303091078921509e+10,-3.687293409761059570e+10,4.134476101371788025e+09,1.293582204606212646e+12,7.147765157460947037e+08,3.098340948525195312e+11,6.780712973164486885e+08,-3.681653215936374068e+08,2.583964218442385483e+10,7.165400007375073242e+11,1.670766566906576233e+11,2.074673161849466324e+10,-6.236060226466567993e+10,-1.666316510205989599e+09,3.553438461926206970e+10,-8.762498518523979187e+09,-8.833557388167167664e+10,2.257917811949221191e+11,-2.170672551060325801e+08,6.730143739284355164e+10
2.387755102040816091e+00,9.258352765639914572e+07,8.601435350933290100e+10,-3.988294549521089935e+10,4.470746759342088699e+09,1.399182444312141357e+12,7.729293744297586679e+08,3.351276539291092529e+11,7.334070363887257576e+08,-3.980154254893571138e+08,2.794897407777166367e+10,7.750357452261010742e+11,1.807164838491464539e+11,2.244044436878141403e+10,-6.745120365311524200e+10,-1.802021756907046080e+09,3.843516379996864319e+10,-9.477776386669973373e+09,-9.554642505395072937e+10,2.442238121941730042e+11,-2.349020344176274240e+08,7.279533307854640198e+10
2.448979591836734748e+00,9.997853461407297850e+07,9.284964946288468933e+10,-4.305246376456665039e+10,4.824773378772217751e+09,1.510378795021701660e+12,8.341537716873664856e+08,3.617616332183533325e+11,7.916742777508654594e+08,-4.294368213608905077e+08,3.017008342491090012e+10,8.366314655823409424e+11,1.950791672298285522e+11,2.422391650395271683e+10,-7.281156577962287903e+10,-1.944901820641721010e+09,4.148966327780670929e+10,-1.023095718464905357e+10,-1.031393863046376801e+11,2.636326056320535583e+11,-2.536878595723918974e+08,7.858035906372064209e+10
2.510204081632652962e+00,1.077571846928050667e+08,1.000377990402605591e+11,-4.638560703381964111e+10,5.197012777252799988e+09,1.627315739711927490e+12,8.985287538619970083e+08,3.897706410542202148e+11,8.529486850283828974e+08,-4.624698116864994764e+08,3.250585606922703171e+10,9.014072006815399170e+11,2.101833707746539917e+11,2.609946557045363617e+10,-7.844865326751809692e+10,-2.095141524949271917e+09,4.470185183097469330e+10,-1.102301945634799767e+10,-1.111243226973446960e+11,2.840433796918349609e+11,-2.734494341024588346e+08,8.466403164158700562e+10
2.571428571428571175e+00,1.159291795799454451e+08,1.075876825102766266e+11,-4.988649343111170959e+10,5.587921772374469757e+09,1.750137761359854980e+12,9.661333672967303991e+08,4.191892857706789551e+11,9.173059218467937708e+08,-4.971546989444466829e+08,3.495917785410557556e+10,9.694429893990123291e+11,2.260477584255731201e+11,2.806940911472928238e+10,-8.436943074013064575e+10,-2.252925693368960381e+09,4.807569823767111206e+10,-1.185494174565360641e+10,-1.195110992956840973e+11,3.054813525567889404e+11,-2.942114615399616361e+08,9.105386710536636353e+10
2.632653061224489832e+00,1.245042209628442079e+08,1.155081801417490234e+11,-5.355924108458472443e+10,5.997957181727863312e+09,1.878989342942520508e+12,1.037046658334646940e+09,4.500521757016984253e+11,9.848216518316141367e+08,-5.335317856129949093e+08,3.753293462293204498e+10,1.040818870610072876e+12,2.426909941245363464e+11,3.013606468322475433e+10,-9.058086282079014587e+10,-2.418439149440046787e+09,5.161517127609446716e+10,-1.272770259645267868e+10,-1.283095811632682495e+11,3.279717424101870728e+11,-3.159986454170334935e+08,9.775738174827958679e+10
2.693877551020408045e+00,1.334920105288512260e+08,1.238081722034937592e+11,-5.740796812238047028e+10,6.427575822903605461e+09,2.014014967436958252e+12,1.111347673318825245e+09,4.823939191812470093e+11,1.055571538608359098e+09,-5.716413741704061031e+08,4.023001221909191132e+10,1.115614883190034180e+12,2.601317418134937744e+11,3.230174982238511658e+10,-9.708991413282620239e+10,-2.591866716701788902e+09,5.532423972444319916e+10,-1.364228055263199425e+10,-1.375296333637093201e+11,3.515397674353006592e+11,-3.388356892658073306e+08,1.047820918635474091e+11
2.755102040816326259e+00,1.429022499653165042e+08,1.324965389643268890e+11,-6.143679267264078522e+10,6.877234513492330551e+09,2.155359117820204102e+12,1.189115458592345476e+09,5.162491245432936401e+11,1.129631245802544117e+09,-6.115237670949429274e+08,4.305329648597067261e+10,1.193911066014210693e+12,2.783886654343957520e+11,3.456878207865547943e+10,-1.039035492995684509e+11,-2.773393218693448067e+09,5.920687236091580200e+10,-1.459965415807834816e+10,-1.471811209606195679e+11,3.762106458154011230e+11,-3.627472966184164286e+08,1.121355137443907013e+11
2.816326530612244916e+00,1.527446409595902562e+08,1.415821606930646362e+11,-6.564983286350753784e+10,7.347390071084674835e+09,2.303166277069294922e+12,1.270429060498287916e+09,5.516524001218076172e+11,1.207076437039685726e+09,-6.532192668648680449e+08,4.600567326695388031e+10,1.275787457957917480e+12,2.974804289291927490e+11,3.693947899848094177e+10,-1.110287329443465881e+11,-2.963203478954284668e+09,6.326703796371079254e+10,-1.560080195667854691e+10,-1.572739090176114197e+11,4.020095957337604980e+11,-3.877581710069941282e+08,1.198251636840303345e+11
2.877551020408163129e+00,1.630288851990222335e+08,1.510739176585228882e+11,-7.005120682312251282e+10,7.838499313271264076e+09,2.457580928161264160e+12,1.355367525379731417e+09,5.886383542507568359e+11,1.287982775945298195e+09,-6.967681759584435225e+08,4.909002840542697906e+10,1.361324097896467041e+12,3.174256962398347168e+11,3.941615812830657959e+10,-1.184724296904901886e+11,-3.161482321023557186e+09,6.750870531102661133e+10,-1.664670249231936646e+10,-1.678178625982969971e+11,4.289618353736496582e+11,-4.138930159636731744e+08,1.278585579756870270e+11
2.938775510204081343e+00,1.737646843709625602e+08,1.609806901295178528e+11,-7.464503267962756348e+10,8.351019057642732620e+09,2.618747554073147949e+12,1.444009899579755545e+09,6.272415952641105957e+11,1.372425926144898176e+09,-7.422107968539320230e+08,5.230924774477547455e+10,1.450601024705173340e+12,3.382431313082720947e+11,4.200113701457748413e+10,-1.262416041613288879e+11,-3.368414568440525532e+09,7.193584318106175232e+10,-1.773833430888760376e+10,-1.788228467662886353e+11,4.570925829183404541e+11,-4.411765350205870271e+08,1.362432129125816650e+11
3.000000000000000000e+00,1.849617401627612710e+08,1.713113583748656616e+11,-7.943542856116456604e+10,8.885406121789714813e+09,2.786810637781983887e+12,1.536435229441441774e+09,6.674967314958378906e+11,1.460481551264001369e+09,-7.895874320295960903e+08,5.566621712838491821e+10,1.543698277259351807e+12,3.599513980764555054e+11,4.469673320373876953e+10,-1.343432209801924286e+11,-3.584185044744452477e+09,7.655242035201473999e+10,-1.887667595027006149e+10,-1.902987265851987000e+11,4.864270565511044922e+11,-4.696334317098689079e+08,1.449866447879351501e+11
