# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.621099099864130588e-01,2.950555849925656435e-02
6.899999999999999467e-01,2.493889719202898869e-01,2.467846728187686120e-02
1.034000000000000030e+00,2.869175409136242583e-01,2.060185060548413993e-02
1.379000000000000004e+00,3.141479644443436747e-01,1.780103865892102011e-02
1.723999999999999977e+00,3.366524564738616609e-01,1.620489368052458953e-02
2.068999999999999950e+00,3.539797083622825413e-01,1.510217209332031033e-02
2.414000000000000146e+00,3.667895790991352323e-01,1.427201267854142676e-02
2.758999999999999897e+00,3.750421245667587833e-01,1.332133669069430863e-02
3.103000000000000203e+00,3.743665439066024558e-01,1.280857841437062043e-02
3.447999999999999954e+00,3.769735424634751975e-01,1.221615481733360868e-02
3.793000000000000149e+00,3.806259176031505098e-01,1.163444559221273565e-02
4.137999999999999901e+00,3.857622771228552683e-01,1.108064098390771149e-02
4.482999999999999652e+00,3.872144607928563742e-01,1.073955717774911431e-02
4.828000000000000291e+00,3.884091198153997171e-01,1.032771763819757133e-02
5.171999999999999709e+00,3.914566115093894849e-01,1.007430114717392834e-02
5.517000000000000348e+00,3.943834704450447926e-01,9.853397883919545047e-03
5.862000000000000099e+00,3.978354672106896306e-01,9.550329633370610929e-03
6.206999999999999851e+00,4.010890369492105534e-01,9.312079248344791796e-03
6.551999999999999602e+00,4.047599400111607237e-01,9.043571489456649071e-03
6.897000000000000242e+00,4.087670468704690530e-01,8.839879430598614196e-03
7.240999999999999659e+00,4.117393356300062535e-01,8.637887461761481825e-03
7.586000000000000298e+00,4.125534843688208331e-01,8.457116757723374262e-03
7.931000000000000050e+00,4.106630471508163627e-01,8.259141685141907843e-03
8.275999999999999801e+00,4.097683680125513428e-01,8.011055098198690064e-03
8.621000000000000441e+00,4.095245745762527423e-01,7.779313427304601798e-03
8.965999999999999304e+00,4.104043965353488255e-01,7.557948318044192641e-03
9.310000000000000497e+00,4.116048813439849297e-01,7.326767509170292389e-03
9.654999999999999361e+00,4.129985965011652160e-01,7.144369431075454219e-03
1.000000000000000000e+01,4.137481826171874877e-01,6.974547989322253672e-03
